:START_ID(Student),:END_ID(Student),:TYPE,similarity:float,courses
KC48970,BO35367,SIMILAR_PERFORMANCE,0.92,CSPP 100;BJJJ 100;BPPP 300;CSYY 200-9;BIII 100
KC48970,DP60776,SIMILAR_PERFORMANCE,0.83,CSMM 100;CSLL 100;CSKK 100;BVVV 200;CSOO 200;BWWW 200;CSPP 200-1;BTTT 200;BJJJ 100;BAAA 200;CSPP 100;CSMM 100-1;CSYY 200-9;CSEE 200;CSDD 200;BIII 100
KC48970,RD91980,SIMILAR_PERFORMANCE,0.9,BVVV 200;BTTT 200;BAAA 200
KC48970,SF40189,SIMILAR_PERFORMANCE,0.79,CSYY 200-9;CSUU 100-3;CSKK 100
KC48970,YN12880,SIMILAR_PERFORMANCE,0.9,CSSS 300;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSDD 200;BIII 100
KC48970,CB02789,SIMILAR_PERFORMANCE,0.85,BVVV 200;CSMM 100;CSUU 100-3;BAAA 200
KC48970,TW08887,SIMILAR_PERFORMANCE,0.81,CSYY 200-9;CSEE 200;BJJJ 100
KC48970,TX44583,SIMILAR_PERFORMANCE,0.85,CSOO 200;BTTT 200;BJJJ 100;CSEE 200;BIII 100
KC48970,AF55194,SIMILAR_PERFORMANCE,0.87,BTTT 200;CSPP 100;CSLL 100;BPPP 300;CSEE 200;BIII 100
KC48970,TY57974,SIMILAR_PERFORMANCE,0.91,CSUU 100-3;CSPP 100;BJJJ 100;CSLL 100;CSMM 100-1
KC48970,RF96313,SIMILAR_PERFORMANCE,0.84,CSYY 200-9;CSUU 100-3;BJJJ 100;CSDD 200
KC48970,JL77391,SIMILAR_PERFORMANCE,0.84,CSLL 100;CSEE 200;BJJJ 100;CSDD 200
KC48970,ZU54217,SIMILAR_PERFORMANCE,0.87,CSUU 100-3;BVVV 200;BTTT 200;CSPP 100;CSLL 100;BPPP 300;CSDD 200;BIII 100
KC48970,SE17537,SIMILAR_PERFORMANCE,0.79,CSOO 200;CSEE 200;CSKK 100
KC48970,CF71742,SIMILAR_PERFORMANCE,0.85,BTTT 200;CSUU 100-3;BAAA 200;BJJJ 100
KC48970,SW17160,SIMILAR_PERFORMANCE,0.86,CSKK 300;CSKK 100;CSUU 100-3;BTTT 200;CSPP 100;BJJJ 100;CSJJ 100;CSEE 200;BIII 100
KC48970,LN04100,SIMILAR_PERFORMANCE,0.86,CSMM 100;CSKK 300;CSUU 100-3;CSOO 200;BTTT 200;CSPP 200-1;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSEE 200;CSDD 200;BIII 100
KC48970,ZV85696,SIMILAR_PERFORMANCE,0.87,CSUU 100-3;BTTT 200;BJJJ 100;BAAA 200;CSLL 100;CSMM 100-1;CSEE 200;CSDD 200;BIII 100
KC48970,HC47409,SIMILAR_PERFORMANCE,0.89,CSQQ 200;CSLL 100;CSUU 100-3;CSKK 100;CSPP 300;CSSS 300;BWWW 200;BTTT 200;CSPP 100;BVVV 200;BJJJ 100;BAAA 200;CSJJ 100;BPPP 300;CSEE 200;CSDD 200;BIII 100
KC48970,DT16402,SIMILAR_PERFORMANCE,0.85,CSMM 100-1;CSQQ 200;CSKK 300;CSKK 100;CSUU 100-3;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSYY 200-9;CSEE 200;CSDD 200;BIII 100
KC48970,GZ35594,SIMILAR_PERFORMANCE,0.82,CSLL 100;CSKK 300;CSKK 100;CSUU 100-3;CSPP 300;BVVV 200;CSOO 200;CSPP 100;BAAA 200;CSJJ 100;BPPP 300;CSEE 200;CSDD 200;BIII 100
KC48970,YJ75527,SIMILAR_PERFORMANCE,0.82,CSMM 100;CSMM 100-1;BKKK 200;CSKK 300;CSUU 100-3;BVVV 200;CSOO 200;BTTT 200;CSPP 200-1;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSEE 200;CSDD 200;BIII 100
KC48970,CO95040,SIMILAR_PERFORMANCE,0.79,CSLL 100;CSEE 200;CSKK 100
KC48970,VY05146,SIMILAR_PERFORMANCE,0.79,CSMM 100;CSKK 300;CSKK 100;CSUU 100-3;BVVV 200;CSPP 200-1;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSEE 200;CSDD 200;BIII 100
KC48970,GL32042,SIMILAR_PERFORMANCE,0.83,CSMM 100;CSUU 100-3;BTTT 200;CSPP 100;BJJJ 100;BPPP 300;CSLL 100;CSMM 100-1;CSEE 200;CSDD 200;BIII 100
KC48970,YL62376,SIMILAR_PERFORMANCE,0.89,CSMM 100;CSUU 100-3;CSSS 300;BTTT 200;CSPP 100;CSEE 200;CSDD 200
KC48970,ZA45040,SIMILAR_PERFORMANCE,0.77,CSJJ 100;BTTT 200;CSUU 100-3;BIII 100
KC48970,VA23977,SIMILAR_PERFORMANCE,0.78,BKKK 200;CSUU 100-3;BVVV 200;CSOO 200;BTTT 200;CSPP 100;BJJJ 100;BAAA 200;CSLL 100;BPPP 300;CSEE 200;CSDD 200;BIII 100
KC48970,ZD54169,SIMILAR_PERFORMANCE,0.86,CSKK 100;CSOO 200;CSPP 100;BJJJ 100;CSDD 200
KC48970,ET80313,SIMILAR_PERFORMANCE,0.76,CSPP 100;CSUU 100-3;BJJJ 100
KC48970,GA74057,SIMILAR_PERFORMANCE,0.86,CSOO 200;BTTT 200;CSUU 100-3;CSDD 200
KC48970,CG58967,SIMILAR_PERFORMANCE,0.86,BTTT 200;CSPP 200-1;CSUU 100-3;BIII 100
KC48970,LI22196,SIMILAR_PERFORMANCE,0.77,CSYY 200-9;CSUU 100-3;CSDD 200
KC48970,KR95313,SIMILAR_PERFORMANCE,0.85,CSUU 100-3;CSPP 100;BJJJ 100;CSEE 200;CSDD 200;BIII 100
KC48970,WZ04429,SIMILAR_PERFORMANCE,0.8,CSKK 100;CSPP 100;CSLL 100;CSMM 100-1;CSYY 200-9;CSEE 200
KC48970,BQ91971,SIMILAR_PERFORMANCE,0.88,CSMM 100-1;CSLL 100;CSKK 300;CSUU 100-3;CSPP 300;BTTT 200;CSPP 200-1;CSPP 100;BJJJ 100;CSJJ 100;BPPP 300;CSEE 200;CSDD 200;BIII 100
KC48970,RH29151,SIMILAR_PERFORMANCE,0.82,CSLL 100;CSEE 200;CSDD 200
KC48970,HF91206,SIMILAR_PERFORMANCE,0.85,BTTT 200;CSPP 100;BIII 100
KC48970,QW03775,SIMILAR_PERFORMANCE,0.83,CSMM 100;CSMM 100-1;CSKK 300;CSUU 100-3;BVVV 200;CSOO 200;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSEE 200;BIII 100
KC48970,KN60485,SIMILAR_PERFORMANCE,0.93,CSKK 300;BTTT 200;CSPP 200-1;CSPP 100;BAAA 200;BJJJ 100;CSDD 200
KC48970,MR12907,SIMILAR_PERFORMANCE,0.83,CSMM 100;CSMM 100-1;CSLL 100;CSKK 300;CSUU 100-3;CSPP 300;BVVV 200;CSOO 200;BWWW 200;CSPP 200-1;BTTT 200;BJJJ 100;CSPP 100;CSJJ 100;BPPP 300;CSEE 200;CSDD 200;BIII 100
KC48970,LE09487,SIMILAR_PERFORMANCE,0.83,CSLL 100;CSUU 100-3;CSPP 300;CSOO 200;BTTT 200;CSPP 200-1;CSPP 100;BJJJ 100;CSJJ 100;CSEE 200;CSDD 200
KC48970,ZL84431,SIMILAR_PERFORMANCE,0.83,BKKK 200;CSUU 100-3;CSPP 100;BJJJ 100;CSJJ 100;CSYY 200-9;CSEE 200;CSDD 200;BIII 100
KC48970,BT26162,SIMILAR_PERFORMANCE,0.88,CSMM 100;CSMM 100-1;CSUU 100-3;CSKK 100;CSOO 200;BTTT 200;BJJJ 100;BPPP 300;CSEE 200;CSDD 200;BIII 100
KC48970,LD74009,SIMILAR_PERFORMANCE,0.84,CSMM 100;CSMM 100-1;CSLL 100;CSUU 100-3;CSPP 300;BVVV 200;BTTT 200;CSPP 100;BAAA 200;CSJJ 100;BPPP 300;CSYY 200-9;CSEE 200;CSDD 200;BIII 100
KC48970,QN20301,SIMILAR_PERFORMANCE,0.9,CSKK 100;CSOO 200;BTTT 200;CSPP 100;BJJJ 100;CSEE 200;CSDD 200;BIII 100
KC48970,ZP93140,SIMILAR_PERFORMANCE,0.83,CSKK 300;CSUU 100-3;CSPP 200-1;CSPP 100;BJJJ 100;CSEE 200
KC48970,TA54788,SIMILAR_PERFORMANCE,0.81,CSUU 100-3;CSOO 200;BTTT 200;BJJJ 100;CSLL 100
KC48970,OR28097,SIMILAR_PERFORMANCE,0.79,CSMM 100;CSUU 100-3;CSKK 300;CSJJ 100;CSPP 300;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSEE 200;CSDD 200;BIII 100
KC48970,SW68863,SIMILAR_PERFORMANCE,0.79,CSMM 100;CSLL 100;CSUU 100-3;CSKK 100;CSPP 300;CSOO 200;CSPP 200-1;CSJJ 100;CSMM 100-1;CSYY 200-9;CSEE 200;CSDD 200
KC48970,VX19580,SIMILAR_PERFORMANCE,0.9,BTTT 200;CSEE 200;CSKK 100;CSDD 200
KC48970,NJ89621,SIMILAR_PERFORMANCE,0.72,CSLL 100;BTTT 200;CSEE 200;BJJJ 100
KC48970,MR64530,SIMILAR_PERFORMANCE,0.84,CSMM 100;CSUU 100-3;CSPP 100;BJJJ 100;BPPP 300;CSYY 200-9;CSEE 200;CSDD 200;BIII 100
KC48970,WQ50093,SIMILAR_PERFORMANCE,0.85,CSKK 300;CSUU 100-3;CSOO 200;CSPP 100;CSJJ 100;BIII 100
KC48970,KB82456,SIMILAR_PERFORMANCE,0.92,CSLL 100;CSKK 300;CSUU 100-3;BTTT 200;CSPP 100;BJJJ 100;BAAA 200;CSJJ 100;BPPP 300;BIII 100
KC48970,VX54089,SIMILAR_PERFORMANCE,0.85,CSMM 100;CSKK 300;CSPP 300;BTTT 200;CSPP 100;CSJJ 100;BPPP 300;CSYY 200-9;CSDD 200;BIII 100
KC48970,LX62158,SIMILAR_PERFORMANCE,0.85,CSKK 300;BVVV 200;CSPP 100;BAAA 200;CSLL 100;BPPP 300;BIII 100
KC48970,PS43438,SIMILAR_PERFORMANCE,0.85,CSMM 100;CSKK 300;CSKK 100;CSUU 100-3;CSSS 300;CSOO 200;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSMM 100-1;CSEE 200;CSDD 200;BIII 100
KC48970,BX57389,SIMILAR_PERFORMANCE,0.83,BVVV 200;CSPP 100;CSPP 200-1;BAAA 200;BJJJ 100;CSLL 100;CSMM 100-1;CSYY 200-9;CSEE 200;CSDD 200;BIII 100
KC48970,TA38431,SIMILAR_PERFORMANCE,0.89,CSUU 100-3;BVVV 200;BTTT 200;BJJJ 100;CSLL 100;CSYY 200-9;CSDD 200
KC48970,CV68220,SIMILAR_PERFORMANCE,0.83,CSQQ 200;CSLL 100;CSUU 100-3;CSPP 300;CSOO 200;BTTT 200;CSJJ 100;CSDD 200;BIII 100
KC48970,II45693,SIMILAR_PERFORMANCE,0.89,BTTT 200;CSPP 200-1;CSPP 100;BJJJ 100;CSLL 100;CSDD 200;BIII 100
KC48970,IS35557,SIMILAR_PERFORMANCE,0.79,CSUU 100-3;CSKK 100;BVVV 200;BTTT 200;BJJJ 100;CSLL 100;CSYY 200-9;CSEE 200;CSDD 200
KC48970,EI07787,SIMILAR_PERFORMANCE,0.77,CSPP 100;CSUU 100-3;BIII 100
KC48970,XL58886,SIMILAR_PERFORMANCE,0.85,BTTT 200;CSPP 200-1;CSDD 200;BIII 100
KC48970,CN62555,SIMILAR_PERFORMANCE,0.84,CSMM 100;CSKK 300;BTTT 200;CSPP 100;CSLL 100;CSYY 200-9;CSEE 200;BIII 100
KC48970,MF14630,SIMILAR_PERFORMANCE,0.83,CSLL 100;BVVV 200;CSEE 200;BAAA 200
KC48970,WC54484,SIMILAR_PERFORMANCE,0.82,CSLL 100;CSUU 100-3;CSPP 300;BVVV 200;BWWW 200;BTTT 200;BJJJ 100;CSJJ 100;CSYY 200-9;CSEE 200;BIII 100
KC48970,CS09893,SIMILAR_PERFORMANCE,0.8,CSLL 100;CSMM 100-1;BJJJ 100
KC48970,ZP43803,SIMILAR_PERFORMANCE,0.85,CSMM 100;CSKK 300;CSUU 100-3;CSKK 100;BTTT 200;CSPP 100;CSLL 100;CSYY 200-9;CSEE 200;CSDD 200
KC48970,TD97375,SIMILAR_PERFORMANCE,0.9,CSMM 100;CSUU 100-3;CSEE 200
KC48970,QJ86854,SIMILAR_PERFORMANCE,0.92,CSMM 100;BJJJ 100;CSDD 200
KC48970,HR05288,SIMILAR_PERFORMANCE,0.84,CSMM 100-1;CSLL 100;BTTT 200;CSPP 200-1;CSJJ 100;BPPP 300;CSYY 200-9;CSDD 200;BIII 100
KC48970,SG59748,SIMILAR_PERFORMANCE,0.96,BVVV 200;BTTT 200;CSPP 100
KC48970,AS97879,SIMILAR_PERFORMANCE,0.89,CSMM 100;CSMM 100-1;CSLL 100;CSUU 100-3;CSPP 300;BTTT 200;CSPP 200-1;CSJJ 100;BPPP 300;CSEE 200;BIII 100
KC48970,DC63922,SIMILAR_PERFORMANCE,0.78,CSUU 100-3;BVVV 200;BJJJ 100;CSLL 100;CSYY 200-9;CSEE 200;CSDD 200
KC48970,BD38075,SIMILAR_PERFORMANCE,0.82,CSUU 100-3;BVVV 200;CSOO 200;BTTT 200;CSSS 300;BJJJ 100;CSLL 100;CSDD 200
KC48970,TF30880,SIMILAR_PERFORMANCE,0.84,CSMM 100;CSQQ 200;CSKK 300;CSUU 100-3;BWWW 200;BTTT 200;CSPP 100;BJJJ 100;BAAA 200;CSLL 100;BPPP 300;CSYY 200-9;CSEE 200;CSDD 200;BIII 100
KC48970,ID17309,SIMILAR_PERFORMANCE,0.88,CSMM 100;CSLL 100;CSKK 300;CSUU 100-3;CSPP 300;BTTT 200;CSPP 100;BJJJ 100;CSJJ 100;BPPP 300;CSYY 200-9;CSEE 200;CSDD 200;BIII 100
KC48970,OW99646,SIMILAR_PERFORMANCE,0.85,CSMM 100-1;CSQQ 200;BKKK 200;CSKK 300;CSKK 100;CSUU 100-3;CSSS 300;CSOO 200;BTTT 200;CSPP 100;BVVV 200;BJJJ 100;CSLL 100;BPPP 300;CSEE 200;CSDD 200;BIII 100
KC48970,KN20313,SIMILAR_PERFORMANCE,0.85,CSMM 100;CSUU 100-3;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSDD 200;BIII 100
KC48970,LH23040,SIMILAR_PERFORMANCE,0.86,CSUU 100-3;BVVV 200;BTTT 200;CSPP 100;BAAA 200;BJJJ 100;CSEE 200;CSDD 200;BIII 100
KC48970,NP28959,SIMILAR_PERFORMANCE,0.83,CSMM 100;CSQQ 200;CSUU 100-3;BVVV 200;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSYY 200-9;CSEE 200;CSDD 200;BIII 100
KC48970,JL24636,SIMILAR_PERFORMANCE,0.88,CSUU 100-3;CSPP 100;BJJJ 100;CSLL 100;BIII 100
KC48970,IL65851,SIMILAR_PERFORMANCE,0.83,BKKK 200;CSKK 300;CSKK 100;BVVV 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;BIII 100
KC48970,JD94875,SIMILAR_PERFORMANCE,0.86,CSMM 100;CSKK 300;CSUU 100-3;BVVV 200;CSOO 200;BTTT 200;CSPP 100;BAAA 200;CSLL 100;CSEE 200;BIII 100
KC48970,CF88436,SIMILAR_PERFORMANCE,0.73,BTTT 200;CSEE 200;BJJJ 100
KC48970,DQ11464,SIMILAR_PERFORMANCE,0.97,CSLL 100;CSMM 100;CSPP 200-1
KC48970,DW83803,SIMILAR_PERFORMANCE,0.82,CSMM 100-1;CSLL 100;CSPP 300;BTTT 200;BJJJ 100;CSJJ 100;BPPP 300;CSEE 200;BIII 100
KC48970,QE48545,SIMILAR_PERFORMANCE,0.84,CSOO 200;BTTT 200;CSPP 200-1;CSMM 100-1;CSDD 200;BIII 100
KC48970,GT46396,SIMILAR_PERFORMANCE,0.85,CSQQ 200;BKKK 200;CSUU 100-3;BVVV 200;BTTT 200;CSPP 200-1;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;BIII 100
KC48970,WL01261,SIMILAR_PERFORMANCE,0.94,CSLL 100;CSPP 200-1;BJJJ 100;CSDD 200
KC48970,PL83917,SIMILAR_PERFORMANCE,0.83,CSMM 100;CSKK 100;BTTT 200;CSPP 100;CSLL 100
KC48970,IW60774,SIMILAR_PERFORMANCE,0.83,CSUU 100-3;CSKK 100;CSPP 100;CSPP 200-1;BAAA 200;CSMM 100-1;CSEE 200;CSDD 200;BIII 100
KC48970,BW94809,SIMILAR_PERFORMANCE,0.8,CSUU 100-3;BVVV 200;BTTT 200;BJJJ 100;CSYY 200-9;BIII 100
KC48970,YU33749,SIMILAR_PERFORMANCE,0.82,CSKK 300;CSUU 100-3;CSKK 100;CSPP 100;BJJJ 100;CSJJ 100;CSEE 200
KC48970,GL24722,SIMILAR_PERFORMANCE,0.83,CSLL 100;CSKK 300;CSKK 100;CSUU 100-3;CSPP 300;BVVV 200;BTTT 200;CSPP 100;BJJJ 100;BAAA 200;CSJJ 100;BPPP 300;CSEE 200;CSDD 200;BIII 100
KC48970,CJ25991,SIMILAR_PERFORMANCE,0.82,CSLL 100;BTTT 200;CSEE 200;CSDD 200
KC48970,SI85805,SIMILAR_PERFORMANCE,0.85,BVVV 200;CSOO 200;BJJJ 100;CSLL 100;CSEE 200
KC48970,LD59878,SIMILAR_PERFORMANCE,0.7,CSJJ 100;CSMM 100-1;CSUU 100-3
KC48970,MG62712,SIMILAR_PERFORMANCE,0.81,CSUU 100-3;CSSS 300;CSOO 200;BVVV 200;CSPP 100;CSLL 100;CSEE 200;CSDD 200;BIII 100
KC48970,FZ44427,SIMILAR_PERFORMANCE,0.82,CSLL 100;CSKK 300;CSKK 100;CSUU 100-3;CSPP 300;CSOO 200;BWWW 200;BTTT 200;CSPP 100;BJJJ 100;BAAA 200;CSJJ 100;CSMM 100-1;CSEE 200;CSDD 200;BIII 100
KC48970,HY30880,SIMILAR_PERFORMANCE,0.87,CSMM 100;CSMM 100-1;CSKK 300;CSKK 100;CSUU 100-3;CSSS 300;BVVV 200;BTTT 200;CSPP 200-1;CSPP 100;BJJJ 100;BAAA 200;CSLL 100;BPPP 300;CSYY 200-9;CSEE 200;CSDD 200;BIII 100
KC48970,CX23732,SIMILAR_PERFORMANCE,0.82,CSLL 100;CSUU 100-3;CSPP 300;BTTT 200;CSPP 100;CSJJ 100;CSEE 200;CSDD 200;BIII 100
KC48970,GK85007,SIMILAR_PERFORMANCE,0.82,CSQQ 200;CSLL 100;CSKK 300;CSKK 100;CSUU 100-3;CSPP 300;BTTT 200;CSPP 200-1;CSPP 100;BJJJ 100;BAAA 200;CSJJ 100;CSMM 100-1;CSYY 200-9;CSEE 200;CSDD 200;BIII 100
KC48970,CU90031,SIMILAR_PERFORMANCE,0.8,CSMM 100;BTTT 200;CSPP 200-1;CSPP 100;BJJJ 100;BAAA 200;CSJJ 100;CSMM 100-1;BIII 100
KC48970,LF03068,SIMILAR_PERFORMANCE,0.67,CSLL 100;CSUU 100-3;BIII 100
KC48970,PQ17212,SIMILAR_PERFORMANCE,0.88,CSMM 100-1;BKKK 200;CSKK 300;CSKK 100;CSUU 100-3;CSSS 300;BVVV 200;BTTT 200;CSPP 100;BJJJ 100;BAAA 200;CSLL 100;BPPP 300;CSYY 200-9;CSEE 200;CSDD 200;BIII 100
KC48970,PL75164,SIMILAR_PERFORMANCE,0.72,CSKK 100;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSYY 200-9;BIII 100
KC48970,VY68836,SIMILAR_PERFORMANCE,0.85,CSMM 100;CSUU 100-3;BTTT 200;CSPP 100;BAAA 200;BJJJ 100;CSLL 100;CSEE 200;BIII 100
KC48970,GR69335,SIMILAR_PERFORMANCE,0.92,BTTT 200;CSEE 200;CSUU 100-3;BJJJ 100
KC48970,EP02075,SIMILAR_PERFORMANCE,0.81,CSKK 300;CSOO 200;BJJJ 100;BAAA 200;CSDD 200;BIII 100;CSPP 300;CSSS 300;BWWW 200;BTTT 200;CSJJ 100;BPPP 300;CSQQ 200;CSKK 100;CSPP 100;CSUU 100-3;CSLL 100;CSYY 200-9;CSEE 200
KC48970,FQ35147,SIMILAR_PERFORMANCE,0.8,CSMM 100-1;CSUU 100-3;CSKK 100;CSPP 300;CSSS 300;CSOO 200;BTTT 200;CSPP 100;BVVV 200;BJJJ 100;CSJJ 100;BPPP 300;CSYY 200-9;CSEE 200;CSDD 200;BIII 100
KC48970,ML58852,SIMILAR_PERFORMANCE,0.87,CSSS 300;CSOO 200;BTTT 200;BJJJ 100;CSLL 100;CSMM 100-1;CSDD 200;BIII 100
KC48970,OB62136,SIMILAR_PERFORMANCE,0.88,CSMM 100-1;CSKK 300;CSUU 100-3;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;BPPP 300;CSEE 200;CSDD 200;BIII 100
KC48970,SS20085,SIMILAR_PERFORMANCE,0.93,CSMM 100;CSUU 100-3;BTTT 200;CSPP 200-1;CSLL 100;CSDD 200
KC48970,OH91049,SIMILAR_PERFORMANCE,0.77,CSUU 100-3;CSKK 300;CSKK 100;BVVV 200;BTTT 200;CSPP 100;CSLL 100;CSMM 100-1;CSEE 200
KC48970,VI61496,SIMILAR_PERFORMANCE,0.9,CSMM 100;CSLL 100;CSKK 300;CSKK 100;CSUU 100-3;CSPP 300;BVVV 200;CSOO 200;BTTT 200;CSPP 100;BJJJ 100;CSJJ 100;BPPP 300;CSEE 200;CSDD 200;BIII 100
KC48970,UC06415,SIMILAR_PERFORMANCE,0.85,CSMM 100;CSLL 100;CSUU 100-3;CSOO 200;BWWW 200;CSPP 200-1;BTTT 200;BJJJ 100;BAAA 200;CSPP 100;CSDD 200;BIII 100
KC48970,NF20081,SIMILAR_PERFORMANCE,0.87,CSLL 100;BKKK 200;CSKK 300;CSKK 100;CSUU 100-3;CSSS 300;CSOO 200;BWWW 200;CSPP 200-1;BTTT 200;BJJJ 100;CSPP 100;BVVV 200;CSEE 200;CSDD 200;BIII 100
KC48970,JV78966,SIMILAR_PERFORMANCE,0.82,CSUU 100-3;CSKK 100;BVVV 200;CSPP 200-1;BJJJ 100;BPPP 300;CSDD 200;BIII 100
KC48970,JV70677,SIMILAR_PERFORMANCE,0.79,CSMM 100;CSKK 100;BTTT 200;BJJJ 100;CSEE 200
KC48970,NO45981,SIMILAR_PERFORMANCE,0.95,BTTT 200;BJJJ 100;BAAA 200;CSLL 100;CSMM 100-1;CSEE 200;CSDD 200;BIII 100
KC48970,FJ18320,SIMILAR_PERFORMANCE,0.8,CSQQ 200;CSUU 100-3;CSJJ 100;CSPP 300;BJJJ 100;CSLL 100;CSEE 200;BIII 100
KC48970,GM11287,SIMILAR_PERFORMANCE,0.78,CSKK 300;BWWW 200;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSMM 100-1;CSEE 200;CSDD 200;BIII 100
KC48970,NL37689,SIMILAR_PERFORMANCE,0.82,CSMM 100;CSUU 100-3;CSKK 100;BTTT 200;BAAA 200;BJJJ 100;CSLL 100;CSEE 200;CSDD 200;BIII 100
KC48970,NX66670,SIMILAR_PERFORMANCE,0.79,CSLL 100;CSUU 100-3;CSKK 100;BVVV 200;CSOO 200;BWWW 200;CSPP 200-1;BTTT 200;BJJJ 100;BAAA 200;CSPP 100;CSMM 100-1;CSEE 200;CSDD 200
KC48970,TG18901,SIMILAR_PERFORMANCE,0.89,CSMM 100;CSUU 100-3;CSOO 200;BTTT 200;CSPP 100;BJJJ 100;CSLL 100;CSDD 200
KC48970,IQ99646,SIMILAR_PERFORMANCE,0.79,CSUU 100-3;CSKK 300;CSPP 100;CSLL 100;CSYY 200-9;CSEE 200;CSDD 200;BIII 100
KC48970,SL11527,SIMILAR_PERFORMANCE,0.74,BTTT 200;CSPP 100;CSJJ 100;CSYY 200-9;CSEE 200;CSDD 200;BIII 100
KC48970,IA79567,SIMILAR_PERFORMANCE,0.86,CSKK 100;CSOO 200;BTTT 200;CSPP 100;BJJJ 100;CSEE 200
KC48970,XD53714,SIMILAR_PERFORMANCE,0.62,CSPP 100;BJJJ 100;BAAA 200;CSYY 200-9;CSEE 200;CSDD 200
KC48970,AV62531,SIMILAR_PERFORMANCE,0.81,CSLL 100;CSUU 100-3;CSPP 300;CSSS 300;CSOO 200;BTTT 200;CSPP 100;BAAA 200;CSJJ 100;BPPP 300;CSEE 200;CSDD 200;BIII 100
KC48970,TU13315,SIMILAR_PERFORMANCE,0.87,CSPP 100;BJJJ 100;CSLL 100;CSDD 200;BIII 100
KC48970,PZ09570,SIMILAR_PERFORMANCE,0.86,CSUU 100-3;BTTT 200;CSPP 100;CSLL 100;BIII 100
KC48970,IG60865,SIMILAR_PERFORMANCE,0.87,BTTT 200;CSPP 200-1;CSDD 200
KC48970,QN96582,SIMILAR_PERFORMANCE,0.89,CSMM 100-1;CSQQ 200;CSLL 100;BKKK 200;CSKK 300;CSUU 100-3;CSSS 300;CSOO 200;BWWW 200;BTTT 200;CSPP 100;BJJJ 100;BAAA 200;BVVV 200;BPPP 300;CSEE 200;CSDD 200;BIII 100
KC48970,JI90317,SIMILAR_PERFORMANCE,0.86,CSLL 100;CSPP 100;CSUU 100-3;CSEE 200
KC48970,ML61469,SIMILAR_PERFORMANCE,0.85,CSUU 100-3;CSKK 300;BVVV 200;BTTT 200;CSPP 100;BJJJ 100;BAAA 200;BPPP 300;CSEE 200;CSDD 200;BIII 100
KC48970,CQ35489,SIMILAR_PERFORMANCE,0.87,CSUU 100-3;BTTT 200;CSPP 100;CSYY 200-9;BIII 100
KC48970,AA55760,SIMILAR_PERFORMANCE,0.79,BTTT 200;CSUU 100-3;CSDD 200
KC48970,ND27152,SIMILAR_PERFORMANCE,0.9,CSMM 100-1;CSQQ 200;CSLL 100;CSKK 300;CSUU 100-3;CSPP 300;CSOO 200;BTTT 200;CSPP 100;BJJJ 100;CSJJ 100;BPPP 300;CSEE 200;CSDD 200;BIII 100
KC48970,YH07928,SIMILAR_PERFORMANCE,0.98,CSLL 100;BTTT 200;CSUU 100-3
KC48970,AR91704,SIMILAR_PERFORMANCE,0.72,CSLL 100;CSMM 100-1;CSYY 200-9;CSEE 200
ML61469,QE42723,SIMILAR_PERFORMANCE,0.87,BLLL 100;CSPP 100;BIII 100
ML61469,IM31063,SIMILAR_PERFORMANCE,0.81,BLLL 100;BJJJ 100;BAAA 200;CSEE 200;CSDD 200
ML61469,FH22315,SIMILAR_PERFORMANCE,0.89,BLLL 100;CSRR 100;CSUU 100-3;CSKK 300;CSDD 200;BTTT 200;CSPP 100;BJJJ 100;BPPP 300;CSNN 100;CSDD 100;CSEE 200;BIII 100
ML61469,TH40303,SIMILAR_PERFORMANCE,0.82,BTTT 200;CSPP 100;BJJJ 100;BAAA 200;CSNN 100;BIII 100
ML61469,RG81143,SIMILAR_PERFORMANCE,0.83,BLLL 100;CSRR 100;CSKK 300;CSDD 200;BTTT 200;CSPP 100;BJJJ 100;BAAA 200;BPPP 300;CSNN 100;CSDD 100;CSEE 200;BIII 100
ML61469,NG59236,SIMILAR_PERFORMANCE,0.96,BTTT 200;CSUU 100-3;BJJJ 100
ML61469,PE14938,SIMILAR_PERFORMANCE,0.82,BVVV 200;CSEE 200;BJJJ 100;CSDD 200
ML61469,RE24547,SIMILAR_PERFORMANCE,0.82,CSNN 100;CSEE 200;BTTT 200;BJJJ 100
ML61469,OR04317,SIMILAR_PERFORMANCE,0.83,BLLL 100;CSDD 100;CSRR 100;BTTT 200;BJJJ 100;BAAA 200;CSEE 200;CSDD 200
