:START_ID(Course),:END_ID(Course),:TYPE,similarity:float
BKKK 200,CSPP 200,SIMILAR_CONTENT,0.4
BKKK 200,CSOO 200,SIMILAR_CONTENT,0.47
BKKK 200,CSFF 200,SIMILAR_CONTENT,0.39
BKKK 200,CSPP 200-1,SIMILAR_CONTENT,0.47
BKKK 200,BAAA 200-8,SIMILAR_CONTENT,0.45
BKKK 200,BTTT 200,SIMILAR_CONTENT,0.6
BKKK 200,BZZZ 200,SIMILAR_CONTENT,0.5
BKKK 200,BCCC 200-8,SIMILAR_CONTENT,0.51
BKKK 200,BJJJ 200,SIMILAR_CONTENT,0.48
BKKK 200,BZZZ 300,SIMILAR_CONTENT,0.58
BKKK 200,BVVV 300-8,SIMILAR_CONTENT,0.57
BDDD 300,BRRR 300,SIMILAR_CONTENT,0.4
BDDD 300,BPPP 300,SIMILAR_CONTENT,0.54
BDDD 300,BJJJ 100,SIMILAR_CONTENT,0.58
BDDD 300,BFFF 300,SIMILAR_CONTENT,0.41
BDDD 300,BOOO 200,SIMILAR_CONTENT,0.47
BDDD 300,BUUU 100,SIMILAR_CONTENT,0.42
BDDD 300,BIII 300,SIMILAR_CONTENT,0.41
BDDD 300,BQQQ 400,SIMILAR_CONTENT,0.36
BDDD 300,BVVV 300,SIMILAR_CONTENT,0.42
BDDD 300,BJJJ 400,SIMILAR_CONTENT,0.38
BDDD 300,BGGG 400,SIMILAR_CONTENT,0.34
BDDD 300,BXXX 400,SIMILAR_CONTENT,0.35
BDDD 300,BVVV 300-8,SIMILAR_CONTENT,0.56
BDDD 300,BPPP 100,SIMILAR_CONTENT,0.42
BDDD 300,BLLL 300-3,SIMILAR_CONTENT,0.43
BDDD 300,CSCC 300,SIMILAR_CONTENT,0.32
BDDD 300,CSHH 300,SIMILAR_CONTENT,0.48
BDDD 300,CSTT 300-2,SIMILAR_CONTENT,0.43
BDDD 300,BIII 300-7,SIMILAR_CONTENT,0.6
BAAA 200-8,BZZZ 300,SIMILAR_CONTENT,0.28
BAAA 200-8,BVVV 200-5,SIMILAR_CONTENT,0.6
BAAA 200-8,BRRR 300,SIMILAR_CONTENT,0.4
BAAA 200-8,BBBB 200,SIMILAR_CONTENT,0.13
BAAA 200-8,BUUU 100,SIMILAR_CONTENT,0.37
BAAA 200-8,BRRR 400,SIMILAR_CONTENT,0.34
BAAA 200-8,BCCC 200,SIMILAR_CONTENT,0.47
BAAA 200-8,BPPP 300,SIMILAR_CONTENT,0.4
BAAA 200-8,BCCC 200-8,SIMILAR_CONTENT,0.6
BAAA 200-8,BOOO 200,SIMILAR_CONTENT,0.59
BMMM 200,BWWW 200,SIMILAR_CONTENT,0.51
BMMM 200,BIII 100,SIMILAR_CONTENT,0.53
BMMM 200,BAAA 200,SIMILAR_CONTENT,0.35
BMMM 200,BXXX 400,SIMILAR_CONTENT,0.38
BMMM 200,BBBB 200,SIMILAR_CONTENT,0.67
BMMM 200,BJJJ 100,SIMILAR_CONTENT,0.69
BMMM 200,BJJJ 200-2,SIMILAR_CONTENT,0.6
BMMM 200,BYYY 400-5,SIMILAR_CONTENT,0.42
BMMM 200,BVVV 300,SIMILAR_CONTENT,0.48
BMMM 200,BQQQ 400-7,SIMILAR_CONTENT,0.49
BMMM 200,BKKK 200,SIMILAR_CONTENT,0.5
BMMM 200,BAAA 200-8,SIMILAR_CONTENT,0.51
BMMM 200,BPPP 300,SIMILAR_CONTENT,0.31
BMMM 200,CSII 200,SIMILAR_CONTENT,0.42
BMMM 200,CSYY 200,SIMILAR_CONTENT,0.45
BMMM 200,CSEE 200,SIMILAR_CONTENT,0.5
BMMM 200,BVVV 200,SIMILAR_CONTENT,0.6
BMMM 200,BVVV 200-5,SIMILAR_CONTENT,0.5
BMMM 200,BZZZ 200,SIMILAR_CONTENT,0.49
BGGG 400,BOOO 200,SIMILAR_CONTENT,0.45
BGGG 400,BNNN 300,SIMILAR_CONTENT,0.46
BGGG 400,BIII 100,SIMILAR_CONTENT,0.46
BGGG 400,BXXX 100,SIMILAR_CONTENT,0.48
BGGG 400,BJJJ 100,SIMILAR_CONTENT,0.2
BGGG 400,BEEE 300,SIMILAR_CONTENT,0.67
BGGG 400,BVVV 200,SIMILAR_CONTENT,0.34
BGGG 400,BZZZ 300,SIMILAR_CONTENT,0.36
BGGG 400,BVVV 200-5,SIMILAR_CONTENT,0.48
BGGG 400,BAAA 200-8,SIMILAR_CONTENT,0.39
BGGG 400,BZZZ 200,SIMILAR_CONTENT,0.38
BGGG 400,BCCC 200-8,SIMILAR_CONTENT,0.49
BGGG 400,BSSS 300,SIMILAR_CONTENT,0.32
BGGG 400,CSRR 400,SIMILAR_CONTENT,0.36
BXXX 400,BQQQ 200,SIMILAR_CONTENT,0.24
BXXX 400,BQQQ 400-7,SIMILAR_CONTENT,0.54
BXXX 400,BAAA 200,SIMILAR_CONTENT,0.39
BXXX 400,BAAA 200-8,SIMILAR_CONTENT,0.39
BXXX 400,BMMM 200,SIMILAR_CONTENT,0.58
BXXX 400,BBBB 200,SIMILAR_CONTENT,0.6
BXXX 400,BLLL 300,SIMILAR_CONTENT,0.16
BXXX 400,BIII 300-7,SIMILAR_CONTENT,0.44
BXXX 400,BVVV 200-5,SIMILAR_CONTENT,0.38
BXXX 400,BJJJ 400,SIMILAR_CONTENT,0.55
BXXX 400,BRRR 400,SIMILAR_CONTENT,0.47
BXXX 400,BTTT 200,SIMILAR_CONTENT,0.44
BXXX 400,BFFF 300,SIMILAR_CONTENT,0.42
BXXX 400,BJJJ 200-2,SIMILAR_CONTENT,0.45
BXXX 400,CSYY 400,SIMILAR_CONTENT,0.47
BXXX 400,CSII 400,SIMILAR_CONTENT,0.41
BXXX 400,BYYY 400,SIMILAR_CONTENT,0.62
BAAA 100,BYYY 400,SIMILAR_CONTENT,0.46
BAAA 100,BQQQ 400,SIMILAR_CONTENT,0.75
BAAA 100,BWWW 200,SIMILAR_CONTENT,0.34
BAAA 100,BAAA 200-8,SIMILAR_CONTENT,0.46
BAAA 100,BJJJ 100,SIMILAR_CONTENT,0.6
BAAA 100,BVVV 300-8,SIMILAR_CONTENT,0.24
BAAA 100,BSSS 300,SIMILAR_CONTENT,0.26
BAAA 100,BUUU 100,SIMILAR_CONTENT,0.5
BAAA 100,BZZZ 300-9,SIMILAR_CONTENT,0.47
BAAA 100,BRRR 400,SIMILAR_CONTENT,0.38
BAAA 100,BDDD 300,SIMILAR_CONTENT,0.37
BAAA 100,BXXX 100,SIMILAR_CONTENT,0.46
BAAA 100,BJJJ 200,SIMILAR_CONTENT,0.43
BAAA 100,BJJJ 200-2,SIMILAR_CONTENT,0.48
BAAA 100,CSPP 100,SIMILAR_CONTENT,0.42
BAAA 100,CSKK 100,SIMILAR_CONTENT,0.39
BAAA 100,CSHH 100,SIMILAR_CONTENT,0.56
BAAA 100,BLLL 100,SIMILAR_CONTENT,0.65
BAAA 100,CSMM 100-1,SIMILAR_CONTENT,0.5
BAAA 100,CSLL 100-1,SIMILAR_CONTENT,0.47
BAAA 100,BKKK 100,SIMILAR_CONTENT,0.82
BAAA 100,BZZZ 200,SIMILAR_CONTENT,0.68
BAAA 100,BLLL 300-3,SIMILAR_CONTENT,0.42
BCCC 200,BQQQ 200,SIMILAR_CONTENT,0.54
BCCC 200,BAAA 200,SIMILAR_CONTENT,0.2
BCCC 200,BEEE 300,SIMILAR_CONTENT,0.34
BCCC 200,BWWW 200,SIMILAR_CONTENT,0.45
BCCC 200,BVVV 200-5,SIMILAR_CONTENT,0.52
BCCC 200,BXXX 100,SIMILAR_CONTENT,0.43
BCCC 200,BRRR 300,SIMILAR_CONTENT,0.36
BCCC 200,BBBB 200,SIMILAR_CONTENT,0.43
BCCC 200,BPPP 300,SIMILAR_CONTENT,0.36
BCCC 200,BLLL 300-3,SIMILAR_CONTENT,0.36
BCCC 200,BXXX 400-1,SIMILAR_CONTENT,0.32
BCCC 200,BIII 300-7,SIMILAR_CONTENT,0.47
BCCC 200,BSSS 300,SIMILAR_CONTENT,0.34
BCCC 200,CSDD 200,SIMILAR_CONTENT,0.35
BCCC 200,CSPP 200,SIMILAR_CONTENT,0.49
BCCC 200,CSII 200-7,SIMILAR_CONTENT,0.39
BCCC 200,BOOO 200,SIMILAR_CONTENT,0.52
BCCC 200,BAAA 200-8,SIMILAR_CONTENT,0.45
BCCC 200,BCCC 200-8,SIMILAR_CONTENT,0.57
BTTT 200,BLLL 300,SIMILAR_CONTENT,0.29
BTTT 200,BJJJ 200,SIMILAR_CONTENT,0.74
BTTT 200,BIII 300-7,SIMILAR_CONTENT,0.12
BTTT 200,BXXX 400-1,SIMILAR_CONTENT,0.32
BTTT 200,CSII 200,SIMILAR_CONTENT,0.45
BTTT 200,CSJJ 200,SIMILAR_CONTENT,0.41
BTTT 200,CSOO 200,SIMILAR_CONTENT,0.38
BTTT 200,CSFF 200,SIMILAR_CONTENT,0.42
BTTT 200,BVVV 200,SIMILAR_CONTENT,0.64
BTTT 200,BWWW 200,SIMILAR_CONTENT,0.57
BTTT 200,BKKK 200,SIMILAR_CONTENT,0.47
BTTT 200,BZZZ 200,SIMILAR_CONTENT,0.64
BXXX 100,BQQQ 400,SIMILAR_CONTENT,0.37
BXXX 100,BQQQ 400-7,SIMILAR_CONTENT,0.57
BXXX 100,BDDD 300,SIMILAR_CONTENT,0.7
BXXX 100,BXXX 400,SIMILAR_CONTENT,0.41
BXXX 100,BOOO 200,SIMILAR_CONTENT,0.34
BXXX 100,BWWW 200,SIMILAR_CONTENT,0.39
BXXX 100,BKKK 200,SIMILAR_CONTENT,0.39
BXXX 100,BAAA 200-8,SIMILAR_CONTENT,0.47
BXXX 100,BZZZ 200,SIMILAR_CONTENT,0.34
BXXX 100,BPPP 300,SIMILAR_CONTENT,0.32
BXXX 100,BQQQ 400-5,SIMILAR_CONTENT,0.49
BXXX 100,BJJJ 200,SIMILAR_CONTENT,0.39
BXXX 100,BFFF 300,SIMILAR_CONTENT,0.44
BXXX 100,BEEE 300,SIMILAR_CONTENT,0.31
BXXX 100,CSMM 100,SIMILAR_CONTENT,0.4
BXXX 100,CSDD 100,SIMILAR_CONTENT,0.47
BXXX 100,CSLL 100,SIMILAR_CONTENT,0.41
BXXX 100,CSJJ 100,SIMILAR_CONTENT,0.34
BXXX 100,CSMM 100-8,SIMILAR_CONTENT,0.32
BXXX 100,CSMM 100-1,SIMILAR_CONTENT,0.5
BXXX 100,CSLL 100-1,SIMILAR_CONTENT,0.42
BXXX 100,CSHH 100,SIMILAR_CONTENT,0.31
BXXX 100,BKKK 100,SIMILAR_CONTENT,0.55
BXXX 100,BJJJ 100,SIMILAR_CONTENT,0.59
BRRR 300,BUUU 100,SIMILAR_CONTENT,0.59
BRRR 300,BDDD 300,SIMILAR_CONTENT,0.41
BRRR 300,BZZZ 200,SIMILAR_CONTENT,0.43
BRRR 300,BVVV 300-8,SIMILAR_CONTENT,0.41
BRRR 300,BYYY 400-5,SIMILAR_CONTENT,0.42
BRRR 300,BZZZ 300-9,SIMILAR_CONTENT,0.48
BRRR 300,BJJJ 400,SIMILAR_CONTENT,0.43
BRRR 300,BRRR 400,SIMILAR_CONTENT,0.5
BRRR 300,BKKK 200,SIMILAR_CONTENT,0.31
BRRR 300,BAAA 200-8,SIMILAR_CONTENT,0.32
BRRR 300,BCCC 200,SIMILAR_CONTENT,0.5
BRRR 300,BPPP 100,SIMILAR_CONTENT,0.32
BRRR 300,BJJJ 200,SIMILAR_CONTENT,0.43
BRRR 300,CSKK 300,SIMILAR_CONTENT,0.41
BRRR 300,CSOO 300,SIMILAR_CONTENT,0.46
BRRR 300,CSHH 300,SIMILAR_CONTENT,0.38
BRRR 300,BIII 300-7,SIMILAR_CONTENT,0.41
BXXX 300,BMMM 200,SIMILAR_CONTENT,0.54
BXXX 300,BJJJ 100,SIMILAR_CONTENT,0.41
BXXX 300,BJJJ 200,SIMILAR_CONTENT,0.42
BXXX 300,BXXX 400-1,SIMILAR_CONTENT,0.34
BXXX 300,BUUU 100,SIMILAR_CONTENT,0.45
BXXX 300,BVVV 200,SIMILAR_CONTENT,0.48
BXXX 300,BQQQ 400,SIMILAR_CONTENT,0.5
BXXX 300,BZZZ 300,SIMILAR_CONTENT,0.51
BXXX 300,BNNN 300,SIMILAR_CONTENT,0.47
BXXX 300,BVVV 200-5,SIMILAR_CONTENT,0.43
BXXX 300,BJJJ 400,SIMILAR_CONTENT,0.41
BXXX 300,BAAA 200-8,SIMILAR_CONTENT,0.33
BXXX 300,BRRR 300,SIMILAR_CONTENT,0.44
BXXX 300,BBBB 200,SIMILAR_CONTENT,0.43
BXXX 300,BCCC 200-8,SIMILAR_CONTENT,0.3
BXXX 300,BPPP 100,SIMILAR_CONTENT,0.33
BXXX 300,BLLL 100,SIMILAR_CONTENT,0.33
BXXX 300,CSAA 300,SIMILAR_CONTENT,0.32
BXXX 300,CSSS 300,SIMILAR_CONTENT,0.43
BXXX 300,BSSS 300,SIMILAR_CONTENT,0.47
BBBB 200,BYYY 400-5,SIMILAR_CONTENT,0.1
BBBB 200,BKKK 100,SIMILAR_CONTENT,0.38
BBBB 200,BDDD 300,SIMILAR_CONTENT,0.42
BBBB 200,BTTT 200,SIMILAR_CONTENT,0.56
BBBB 200,BPPP 100,SIMILAR_CONTENT,0.78
BBBB 200,BQQQ 400-5,SIMILAR_CONTENT,0.46
BBBB 200,BOOO 200,SIMILAR_CONTENT,0.51
BBBB 200,BQQQ 400,SIMILAR_CONTENT,0.47
BBBB 200,BZZZ 300,SIMILAR_CONTENT,0.4
BBBB 200,BXXX 100,SIMILAR_CONTENT,0.33
BBBB 200,BZZZ 200,SIMILAR_CONTENT,0.42
BBBB 200,BJJJ 100,SIMILAR_CONTENT,0.41
BBBB 200,BFFF 300,SIMILAR_CONTENT,0.47
BBBB 200,BIII 300-7,SIMILAR_CONTENT,0.46
BBBB 200,CSJJ 200,SIMILAR_CONTENT,0.37
BBBB 200,BQQQ 200,SIMILAR_CONTENT,0.55
BBBB 200,BJJJ 200,SIMILAR_CONTENT,0.59
BLLL 300,BZZZ 300-9,SIMILAR_CONTENT,0.13
BLLL 300,BQQQ 400-7,SIMILAR_CONTENT,0.57
BLLL 300,BJJJ 400,SIMILAR_CONTENT,0.39
BLLL 300,BGGG 400,SIMILAR_CONTENT,0.5
BLLL 300,BBBB 200,SIMILAR_CONTENT,0.73
BLLL 300,BVVV 300-8,SIMILAR_CONTENT,0.19
BLLL 300,BQQQ 400-5,SIMILAR_CONTENT,0.12
BLLL 300,BLLL 300-3,SIMILAR_CONTENT,0.28
BLLL 300,BIII 300-7,SIMILAR_CONTENT,0.41
BLLL 300,BUUU 100,SIMILAR_CONTENT,0.37
BLLL 300,BVVV 200,SIMILAR_CONTENT,0.37
BLLL 300,BVVV 300,SIMILAR_CONTENT,0.47
BLLL 300,BKKK 100,SIMILAR_CONTENT,0.32
BLLL 300,BAAA 200,SIMILAR_CONTENT,0.37
BLLL 300,BAAA 100,SIMILAR_CONTENT,0.39
BLLL 300,CSCC 300,SIMILAR_CONTENT,0.45
BLLL 300,CSLL 300,SIMILAR_CONTENT,0.36
BLLL 300,CSKK 300,SIMILAR_CONTENT,0.49
BLLL 300,CSTT 300,SIMILAR_CONTENT,0.31
BLLL 300,CSNN 300,SIMILAR_CONTENT,0.31
BLLL 300,CSPP 300,SIMILAR_CONTENT,0.35
BLLL 300,CSFF 300,SIMILAR_CONTENT,0.36
BLLL 300,CSSS 300,SIMILAR_CONTENT,0.47
BLLL 300,BDDD 300,SIMILAR_CONTENT,0.45
BZZZ 200,BDDD 300,SIMILAR_CONTENT,0.64
BZZZ 200,BGGG 400,SIMILAR_CONTENT,0.58
BZZZ 200,BVVV 300-8,SIMILAR_CONTENT,0.2
BZZZ 200,BPPP 100,SIMILAR_CONTENT,0.48
BZZZ 200,BLLL 300-3,SIMILAR_CONTENT,0.69
BZZZ 200,BSSS 300,SIMILAR_CONTENT,0.42
BZZZ 200,BVVV 200,SIMILAR_CONTENT,0.56
BZZZ 200,BZZZ 300-9,SIMILAR_CONTENT,0.42
BZZZ 200,BIII 100,SIMILAR_CONTENT,0.46
BZZZ 200,BKKK 100,SIMILAR_CONTENT,0.61
BZZZ 200,BRRR 400,SIMILAR_CONTENT,0.5
BZZZ 200,BPPP 300,SIMILAR_CONTENT,0.42
BZZZ 200,BQQQ 400-5,SIMILAR_CONTENT,0.45
BZZZ 200,BKKK 200,SIMILAR_CONTENT,0.47
BZZZ 200,BCCC 200-8,SIMILAR_CONTENT,0.52
BZZZ 200,BYYY 400,SIMILAR_CONTENT,0.47
BZZZ 200,BTTT 200,SIMILAR_CONTENT,0.7
BPPP 300,BOOO 200,SIMILAR_CONTENT,0.16
BPPP 300,BUUU 100,SIMILAR_CONTENT,0.49
BPPP 300,BQQQ 400,SIMILAR_CONTENT,0.56
BPPP 300,BWWW 200,SIMILAR_CONTENT,0.57
BPPP 300,BBBB 200,SIMILAR_CONTENT,0.56
BPPP 300,BJJJ 200-2,SIMILAR_CONTENT,0.78
BPPP 300,BYYY 400,SIMILAR_CONTENT,0.31
BPPP 300,BVVV 200,SIMILAR_CONTENT,0.4
BPPP 300,BQQQ 200,SIMILAR_CONTENT,0.49
BPPP 300,BNNN 300,SIMILAR_CONTENT,0.44
BPPP 300,BJJJ 400,SIMILAR_CONTENT,0.35
BPPP 300,BMMM 200,SIMILAR_CONTENT,0.44
BPPP 300,BTTT 200,SIMILAR_CONTENT,0.5
BPPP 300,BQQQ 400-5,SIMILAR_CONTENT,0.33
BPPP 300,BJJJ 200,SIMILAR_CONTENT,0.43
BPPP 300,BLLL 300-3,SIMILAR_CONTENT,0.56
BPPP 300,BIII 300-7,SIMILAR_CONTENT,0.69
BPPP 300,BSSS 300,SIMILAR_CONTENT,0.52
BPPP 300,CSSS 300,SIMILAR_CONTENT,0.3
BPPP 300,BRRR 300,SIMILAR_CONTENT,0.59
BCCC 200-8,BOOO 200,SIMILAR_CONTENT,0.27
BCCC 200-8,BVVV 300-8,SIMILAR_CONTENT,0.11
BCCC 200-8,BVVV 200,SIMILAR_CONTENT,0.4
BCCC 200-8,BQQQ 200,SIMILAR_CONTENT,0.49
BCCC 200-8,BWWW 200,SIMILAR_CONTENT,0.54
BCCC 200-8,BNNN 300,SIMILAR_CONTENT,0.4
BCCC 200-8,BVVV 200-5,SIMILAR_CONTENT,0.42
BCCC 200-8,BAAA 200,SIMILAR_CONTENT,0.5
BCCC 200-8,BRRR 400,SIMILAR_CONTENT,0.4
BCCC 200-8,BDDD 300,SIMILAR_CONTENT,0.44
BCCC 200-8,BAAA 200-8,SIMILAR_CONTENT,0.58
BCCC 200-8,BTTT 200,SIMILAR_CONTENT,0.45
BCCC 200-8,BLLL 300,SIMILAR_CONTENT,0.49
BCCC 200-8,BPPP 100,SIMILAR_CONTENT,0.45
BCCC 200-8,BLLL 100,SIMILAR_CONTENT,0.43
BCCC 200-8,BSSS 300,SIMILAR_CONTENT,0.48
BCCC 200-8,CSQQ 200,SIMILAR_CONTENT,0.33
BCCC 200-8,CSFF 200,SIMILAR_CONTENT,0.43
BCCC 200-8,BCCC 200,SIMILAR_CONTENT,0.59
BJJJ 100,BGGG 400,SIMILAR_CONTENT,0.56
BJJJ 100,BLLL 300-3,SIMILAR_CONTENT,0.28
BJJJ 100,BZZZ 300,SIMILAR_CONTENT,0.31
BJJJ 100,BZZZ 300-9,SIMILAR_CONTENT,0.5
BJJJ 100,BIII 100,SIMILAR_CONTENT,0.55
BJJJ 100,BTTT 200,SIMILAR_CONTENT,0.4
BJJJ 100,BRRR 300,SIMILAR_CONTENT,0.32
BJJJ 100,BVVV 300-8,SIMILAR_CONTENT,0.42
BJJJ 100,BJJJ 200,SIMILAR_CONTENT,0.3
BJJJ 100,BXXX 400-1,SIMILAR_CONTENT,0.5
BJJJ 100,BEEE 300,SIMILAR_CONTENT,0.34
BJJJ 100,BLLL 100,SIMILAR_CONTENT,0.45
BJJJ 100,CSDD 100,SIMILAR_CONTENT,0.37
BJJJ 100,CSPP 100,SIMILAR_CONTENT,0.48
BJJJ 100,CSNN 100,SIMILAR_CONTENT,0.32
BJJJ 100,CSMM 100-8,SIMILAR_CONTENT,0.42
BJJJ 100,CSAA 100,SIMILAR_CONTENT,0.33
BJJJ 100,CSRR 100,SIMILAR_CONTENT,0.47
BJJJ 100,CSHH 100,SIMILAR_CONTENT,0.42
BVVV 300-8,BQQQ 400-7,SIMILAR_CONTENT,0.23
BVVV 300-8,BXXX 400,SIMILAR_CONTENT,0.41
BVVV 300-8,BPPP 300,SIMILAR_CONTENT,0.46
BVVV 300-8,BCCC 200-8,SIMILAR_CONTENT,0.58
BVVV 300-8,BLLL 300-3,SIMILAR_CONTENT,0.74
BVVV 300-8,BXXX 400-1,SIMILAR_CONTENT,0.38
BVVV 300-8,BOOO 200,SIMILAR_CONTENT,0.34
BVVV 300-8,BIII 300,SIMILAR_CONTENT,0.54
BVVV 300-8,BVVV 300,SIMILAR_CONTENT,0.48
BVVV 300-8,BWWW 200,SIMILAR_CONTENT,0.31
BVVV 300-8,BNNN 300,SIMILAR_CONTENT,0.47
BVVV 300-8,BAAA 200,SIMILAR_CONTENT,0.4
BVVV 300-8,BKKK 200,SIMILAR_CONTENT,0.66
BVVV 300-8,BDDD 300,SIMILAR_CONTENT,0.54
BVVV 300-8,BAAA 100,SIMILAR_CONTENT,0.41
BVVV 300-8,BLLL 300,SIMILAR_CONTENT,0.52
BVVV 300-8,BPPP 100,SIMILAR_CONTENT,0.47
BVVV 300-8,BSSS 300,SIMILAR_CONTENT,0.59
BVVV 300-8,CSLL 300,SIMILAR_CONTENT,0.34
BVVV 300-8,CSOO 300,SIMILAR_CONTENT,0.31
BVVV 300-8,CSPP 300,SIMILAR_CONTENT,0.3
BVVV 300-8,CSTT 300-2,SIMILAR_CONTENT,0.32
BVVV 300-8,CSFF 300,SIMILAR_CONTENT,0.46
BVVV 300-8,BZZZ 300,SIMILAR_CONTENT,0.61
BVVV 300-8,BZZZ 300-9,SIMILAR_CONTENT,0.57
BVVV 300-8,BQQQ 200,SIMILAR_CONTENT,0.58
BPPP 100,BQQQ 400,SIMILAR_CONTENT,0.46
BPPP 100,BZZZ 300,SIMILAR_CONTENT,0.69
BPPP 100,BAAA 200-8,SIMILAR_CONTENT,0.34
BPPP 100,BRRR 300,SIMILAR_CONTENT,0.33
BPPP 100,BXXX 300,SIMILAR_CONTENT,0.27
BPPP 100,BZZZ 200,SIMILAR_CONTENT,0.43
BPPP 100,BOOO 200,SIMILAR_CONTENT,0.45
BPPP 100,BVVV 300,SIMILAR_CONTENT,0.38
BPPP 100,BKKK 100,SIMILAR_CONTENT,0.47
BPPP 100,BAAA 200,SIMILAR_CONTENT,0.44
BPPP 100,BBBB 200,SIMILAR_CONTENT,0.48
BPPP 100,BXXX 400-1,SIMILAR_CONTENT,0.32
BPPP 100,BJJJ 200-2,SIMILAR_CONTENT,0.38
BPPP 100,CSPP 100,SIMILAR_CONTENT,0.43
BPPP 100,CSLL 100-1,SIMILAR_CONTENT,0.33
BPPP 100,CSKK 100,SIMILAR_CONTENT,0.38
BPPP 100,BUUU 100,SIMILAR_CONTENT,0.4
BPPP 100,BXXX 100,SIMILAR_CONTENT,0.56
BQQQ 400-5,BAAA 200,SIMILAR_CONTENT,0.57
BQQQ 400-5,BXXX 400-1,SIMILAR_CONTENT,0.45
BQQQ 400-5,BYYY 400,SIMILAR_CONTENT,0.53
BQQQ 400-5,BZZZ 300-9,SIMILAR_CONTENT,0.41
BQQQ 400-5,BJJJ 400,SIMILAR_CONTENT,0.5
BQQQ 400-5,BDDD 300,SIMILAR_CONTENT,0.36
BQQQ 400-5,BXXX 400,SIMILAR_CONTENT,0.57
BQQQ 400-5,BXXX 100,SIMILAR_CONTENT,0.42
BQQQ 400-5,BRRR 300,SIMILAR_CONTENT,0.47
BQQQ 400-5,BVVV 300-8,SIMILAR_CONTENT,0.48
BQQQ 400-5,BJJJ 200,SIMILAR_CONTENT,0.34
BQQQ 400-5,BJJJ 200-2,SIMILAR_CONTENT,0.43
BQQQ 400-5,CSII 400,SIMILAR_CONTENT,0.47
BQQQ 400-5,CSWW 400,SIMILAR_CONTENT,0.32
BQQQ 400-5,BYYY 400-5,SIMILAR_CONTENT,0.45
BQQQ 400-5,CSYY 400-7,SIMILAR_CONTENT,0.57
BJJJ 200,BOOO 200,SIMILAR_CONTENT,0.36
BJJJ 200,BQQQ 200,SIMILAR_CONTENT,0.63
BJJJ 200,BKKK 100,SIMILAR_CONTENT,0.31
BJJJ 200,BDDD 300,SIMILAR_CONTENT,0.49
BJJJ 200,BGGG 400,SIMILAR_CONTENT,0.52
BJJJ 200,BXXX 400,SIMILAR_CONTENT,0.61
BJJJ 200,BXXX 400-1,SIMILAR_CONTENT,0.57
BJJJ 200,BFFF 300,SIMILAR_CONTENT,0.78
BJJJ 200,BIII 300-7,SIMILAR_CONTENT,0.72
BJJJ 200,BYYY 400-5,SIMILAR_CONTENT,0.45
BJJJ 200,BVVV 300,SIMILAR_CONTENT,0.39
BJJJ 200,BZZZ 300-9,SIMILAR_CONTENT,0.44
BJJJ 200,BNNN 300,SIMILAR_CONTENT,0.5
BJJJ 200,BJJJ 400,SIMILAR_CONTENT,0.51
BJJJ 200,BXXX 100,SIMILAR_CONTENT,0.32
BJJJ 200,BPPP 300,SIMILAR_CONTENT,0.46
BJJJ 200,BCCC 200-8,SIMILAR_CONTENT,0.47
BJJJ 200,CSYY 200,SIMILAR_CONTENT,0.36
BJJJ 200,CSII 200-7,SIMILAR_CONTENT,0.35
BJJJ 200,BKKK 200,SIMILAR_CONTENT,0.45
BJJJ 200,BZZZ 200,SIMILAR_CONTENT,0.44
BJJJ 200,BLLL 100,SIMILAR_CONTENT,0.49
BLLL 300-3,BPPP 300,SIMILAR_CONTENT,0.35
BLLL 300-3,BOOO 200,SIMILAR_CONTENT,0.5
BLLL 300-3,BUUU 100,SIMILAR_CONTENT,0.31
BLLL 300-3,BYYY 400-5,SIMILAR_CONTENT,0.46
BLLL 300-3,BVVV 200,SIMILAR_CONTENT,0.46
BLLL 300-3,BZZZ 300,SIMILAR_CONTENT,0.44
BLLL 300-3,BRRR 400,SIMILAR_CONTENT,0.34
BLLL 300-3,BMMM 200,SIMILAR_CONTENT,0.4
BLLL 300-3,BXXX 400,SIMILAR_CONTENT,0.34
BLLL 300-3,BNNN 300,SIMILAR_CONTENT,0.41
BLLL 300-3,BEEE 300,SIMILAR_CONTENT,0.49
BLLL 300-3,BSSS 300,SIMILAR_CONTENT,0.55
BLLL 300-3,BKKK 100,SIMILAR_CONTENT,0.47
BLLL 300-3,BTTT 200,SIMILAR_CONTENT,0.45
BXXX 400-1,BUUU 100,SIMILAR_CONTENT,0.29
BXXX 400-1,BNNN 300,SIMILAR_CONTENT,0.68
BXXX 400-1,BCCC 200,SIMILAR_CONTENT,0.66
BXXX 400-1,BPPP 300,SIMILAR_CONTENT,0.22
BXXX 400-1,BCCC 200-8,SIMILAR_CONTENT,0.18
BXXX 400-1,BLLL 100,SIMILAR_CONTENT,0.36
BXXX 400-1,BJJJ 200-2,SIMILAR_CONTENT,0.71
BXXX 400-1,BAAA 200,SIMILAR_CONTENT,0.37
BXXX 400-1,BKKK 200,SIMILAR_CONTENT,0.34
BXXX 400-1,BMMM 200,SIMILAR_CONTENT,0.3
BXXX 400-1,BAAA 100,SIMILAR_CONTENT,0.45
BXXX 400-1,BQQQ 400-5,SIMILAR_CONTENT,0.51
BXXX 400-1,BJJJ 200,SIMILAR_CONTENT,0.42
BXXX 400-1,BEEE 300,SIMILAR_CONTENT,0.38
BXXX 400-1,BYYY 400-5,SIMILAR_CONTENT,0.6
