:START_ID(Student),:END_ID(Course),:TYPE,term,grade,difficulty:int,timeSpent:int,instructionMode,enjoyment:boolean
KN20313,CSDD 200,COMPLETED,Fall2022,A-,3,6,Online,true
KN20313,CSMM 100-8,COMPLETED,Fall2022,C,3,4,In-person,false
KN20313,CSLL 100-1,COMPLETED,Spring2023,C+,3,7,In-person,false
KN20313,CSPP 100,COMPLETED,Spring2023,A-,3,4,Online,true
KN20313,BOOO 200,COMPLETED,Summer2023,A-,2,5,In-person,true
KN20313,BLLL 100,COMPLETED,Summer2023,A,3,6,Hybrid,true
KN20313,CSAA 100,COMPLETED,Fall2023,B+,2,2,In-person,true
KN20313,BJJJ 100,COMPLETED,Spring2024,B-,4,7,In-person,false
KN20313,CSLL 100,COMPLETED,Summer2024,C,3,6,Online,false
KN20313,CSUU 100-3,COMPLETED,Summer2024,C-,4,7,Hybrid,false
KN20313,BIII 100,COMPLETED,Summer2024,A-,4,5,Online,true
YY08561,CSUU 100-3,COMPLETED,Spring2024,A,4,5,Hybrid,true
YY08561,BJJJ 100,COMPLETED,Summer2024,A,4,5,In-person,true
YY08561,BLLL 100,COMPLETED,Summer2024,D,3,6,Hybrid,false
LH23040,BIII 100,COMPLETED,Spring2021,B+,4,7,In-person,true
LH23040,BVVV 200,COMPLETED,Spring2021,C-,2,5,Online,false
LH23040,BTTT 200,COMPLETED,Summer2021,B-,2,5,In-person,false
LH23040,BPPP 100,COMPLETED,Fall2021,C,4,6,In-person,false
LH23040,BXXX 100,COMPLETED,Spring2022,D,3,6,In-person,false
LH23040,BAAA 200,COMPLETED,Spring2022,A-,3,5,Online,true
LH23040,BJJJ 100,COMPLETED,Summer2022,A,4,6,In-person,true
LH23040,CSDD 200,COMPLETED,Fall2022,A-,3,7,In-person,true
LH23040,CSPP 100,COMPLETED,Spring2023,B,3,6,In-person,true
LH23040,CSUU 100-3,COMPLETED,Summer2023,A-,4,5,Online,true
LH23040,BUUU 100,COMPLETED,Fall2023,C-,4,7,In-person,false
LH23040,CSMM 100-8,COMPLETED,Spring2024,C+,3,6,In-person,false
LH23040,CSEE 200,COMPLETED,Summer2024,C+,2,5,Online,false
LH23040,BOOO 200,COMPLETED,Summer2024,B,2,4,In-person,true
NP28959,CSLL 100-1,COMPLETED,Spring2021,A,3,7,In-person,true
NP28959,CSMM 100,COMPLETED,Spring2021,A,2,4,In-person,true
NP28959,CSUU 100-3,COMPLETED,Summer2021,C-,4,6,Online,false
NP28959,BIII 100,COMPLETED,Summer2021,C-,4,6,Online,false
NP28959,CSEE 200,COMPLETED,Summer2021,A-,2,6,Online,true
NP28959,BAAA 100,COMPLETED,Fall2021,C,4,7,In-person,false
NP28959,CSPP 200,COMPLETED,Fall2021,B,2,3,In-person,true
NP28959,BVVV 200,COMPLETED,Fall2021,B+,2,7,Online,true
NP28959,BUUU 100,COMPLETED,Spring2022,A-,4,5,In-person,true
NP28959,BTTT 200,COMPLETED,Spring2022,A,2,4,In-person,true
NP28959,BPPP 100,COMPLETED,Spring2022,A,4,6,In-person,true
NP28959,BLLL 100,COMPLETED,Summer2022,A-,3,6,In-person,true
NP28959,CSPP 100,COMPLETED,Summer2022,D+,3,4,Online,false
NP28959,CSDD 200,COMPLETED,Summer2022,B+,3,8,Online,true
NP28959,BJJJ 200,COMPLETED,Fall2022,A,2,5,Hybrid,true
NP28959,BPPP 300,COMPLETED,Spring2023,B,3,8,Hybrid,true
NP28959,CSYY 200-9,COMPLETED,Spring2023,A,3,6,Hybrid,true
NP28959,BJJJ 100,COMPLETED,Summer2023,C-,4,7,In-person,false
NP28959,CSDD 100,COMPLETED,Fall2023,C,2,5,In-person,false
NP28959,CSQQ 200,COMPLETED,Fall2023,A-,3,6,Hybrid,true
NP28959,CSUU 100,COMPLETED,Fall2023,C-,3,5,Online,false
NP28959,BJJJ 200-2,COMPLETED,Fall2023,C+,5,7,In-person,false
NP28959,CSJJ 200,COMPLETED,Spring2024,C+,3,6,In-person,false
NP28959,CSLL 100,COMPLETED,Summer2024,B+,3,5,Online,true
NP28959,CSNN 100,COMPLETED,Summer2024,C-,2,5,In-person,false
JL24636,BJJJ 100,COMPLETED,Summer2024,B-,4,6,In-person,false
JL24636,CSUU 100-3,COMPLETED,Summer2024,C,4,7,In-person,false
JL24636,BIII 100,COMPLETED,Summer2024,A,4,6,In-person,true
JL24636,CSPP 100,COMPLETED,Summer2024,B,3,4,Online,true
JL24636,CSLL 100,COMPLETED,Summer2024,B-,3,5,In-person,false
IL65851,BJJJ 100,COMPLETED,Spring2021,C,4,10,In-person,false
IL65851,CSPP 100,COMPLETED,Summer2021,A-,3,4,Online,true
IL65851,BIII 100,COMPLETED,Summer2021,C,4,6,In-person,false
IL65851,BLLL 100,COMPLETED,Summer2021,B-,3,7,Online,false
IL65851,BKKK 200,COMPLETED,Fall2021,C,4,7,Hybrid,false
IL65851,CSKK 100,COMPLETED,Fall2021,B+,3,7,Hybrid,true
IL65851,CSHH 100,COMPLETED,Fall2021,B,3,6,Hybrid,true
IL65851,CSRR 100,COMPLETED,Spring2022,C,4,6,In-person,false
IL65851,CSAA 100,COMPLETED,Spring2022,C-,2,2,In-person,false
IL65851,BVVV 200,COMPLETED,Spring2022,B+,2,4,In-person,true
IL65851,CSLL 100,COMPLETED,Summer2022,B,3,7,In-person,true
IL65851,BPPP 300,COMPLETED,Fall2022,B+,3,9,Hybrid,true
IL65851,CSTT 300-2,COMPLETED,Fall2022,A-,3,5,In-person,true
IL65851,CSMM 100-8,COMPLETED,Fall2022,C+,3,5,In-person,false
IL65851,CSFF 200,COMPLETED,Spring2023,C+,3,8,Online,false
IL65851,CSLL 300,COMPLETED,Spring2023,B,3,8,Hybrid,true
IL65851,CSCC 200,COMPLETED,Spring2023,C+,2,4,Online,false
IL65851,CSYY 200,COMPLETED,Summer2023,B+,3,8,In-person,true
IL65851,CSNN 100,COMPLETED,Summer2023,A,2,5,In-person,true
IL65851,CSKK 300,COMPLETED,Summer2023,B-,4,7,In-person,false
IL65851,CSDD 100,COMPLETED,Fall2023,B+,2,5,In-person,true
IL65851,BAAA 200-8,COMPLETED,Fall2023,B,2,5,Online,true
IL65851,CSYY 400-7,COMPLETED,Fall2023,B+,4,13,In-person,true
IL65851,BPPP 100,COMPLETED,Spring2024,B,4,5,In-person,true
IL65851,BKKK 100,COMPLETED,Spring2024,A,3,6,Online,true
IL65851,BOOO 200,COMPLETED,Summer2024,D+,2,4,Online,false
IL65851,CSCC 300,COMPLETED,Summer2024,A,2,6,Online,true
JD94875,CSUU 100,COMPLETED,Spring2022,A-,3,7,In-person,true
JD94875,BTTT 200,COMPLETED,Summer2022,C-,2,5,Online,false
JD94875,CSEE 200,COMPLETED,Summer2022,B,2,6,Online,true
JD94875,CSPP 100,COMPLETED,Summer2022,B-,3,4,Online,false
JD94875,BVVV 200,COMPLETED,Fall2022,C+,2,7,In-person,false
JD94875,CSAA 100,COMPLETED,Fall2022,A-,2,4,In-person,true
JD94875,CSOO 200,COMPLETED,Fall2022,C,5,9,Online,false
JD94875,BAAA 200,COMPLETED,Spring2023,B,3,5,In-person,true
JD94875,CSLL 100-1,COMPLETED,Spring2023,C+,3,6,In-person,false
JD94875,CSKK 300,COMPLETED,Spring2023,D+,4,10,In-person,false
JD94875,CSNN 100,COMPLETED,Spring2023,C+,2,4,In-person,false
JD94875,CSYY 300,COMPLETED,Summer2023,C-,2,5,In-person,false
JD94875,CSMM 100-8,COMPLETED,Fall2023,C,3,5,In-person,false
JD94875,BAAA 100,COMPLETED,Fall2023,D+,4,8,In-person,false
JD94875,CSLL 100,COMPLETED,Fall2023,B-,3,7,Hybrid,false
JD94875,CSPP 200,COMPLETED,Fall2023,A,2,4,In-person,true
JD94875,CSNN 300,COMPLETED,Spring2024,C-,3,7,Online,false
JD94875,CSMM 100,COMPLETED,Spring2024,A,2,6,In-person,true
JD94875,CSRR 300,COMPLETED,Spring2024,A,5,11,Hybrid,false
JD94875,BIII 100,COMPLETED,Spring2024,A-,4,5,Online,true
JD94875,CSII 200,COMPLETED,Summer2024,C+,2,5,In-person,false
JD94875,CSCC 300,COMPLETED,Summer2024,A-,2,6,Online,true
JD94875,CSUU 100-3,COMPLETED,Summer2024,B+,4,6,Hybrid,true
JD94875,BLLL 100,COMPLETED,Summer2024,A-,3,5,Online,true
SJ61633,CSUU 100,COMPLETED,Spring2024,B,3,6,Online,true
SJ61633,CSNN 100,COMPLETED,Summer2024,A-,2,5,In-person,true
UD25026,CSDD 200,COMPLETED,Summer2024,B,3,9,In-person,true
UD25026,CSPP 100,COMPLETED,Summer2024,C,3,4,Online,false
CF88436,BTTT 200,COMPLETED,Summer2024,A-,2,3,In-person,true
CF88436,CSEE 200,COMPLETED,Summer2024,C,2,5,In-person,false
CF88436,BJJJ 100,COMPLETED,Summer2024,D,4,8,In-person,false
DQ11464,CSMM 100,COMPLETED,Spring2024,B,2,6,Hybrid,true
DQ11464,CSPP 200-1,COMPLETED,Spring2024,A,1,3,Hybrid,true
DQ11464,CSLL 100,COMPLETED,Summer2024,A-,3,4,Hybrid,true
DQ11464,BLLL 100,COMPLETED,Summer2024,A,3,5,Hybrid,true
DW83803,BAAA 100,COMPLETED,Spring2022,C+,4,5,In-person,false
DW83803,BLLL 100,COMPLETED,Summer2022,C+,3,6,Online,false
DW83803,CSEE 200,COMPLETED,Summer2022,C-,2,5,In-person,false
DW83803,CSLL 100,COMPLETED,Summer2022,C,3,5,Hybrid,false
DW83803,CSAA 100,COMPLETED,Fall2022,A-,2,3,In-person,true
DW83803,CSJJ 100,COMPLETED,Fall2022,A,3,7,Hybrid,true
DW83803,CSMM 100-1,COMPLETED,Spring2023,B-,3,4,In-person,false
DW83803,BTTT 200,COMPLETED,Summer2023,B+,2,4,Online,true
DW83803,BJJJ 100,COMPLETED,Summer2023,C+,4,9,In-person,false
DW83803,BIII 100,COMPLETED,Summer2023,B+,4,6,In-person,true
DW83803,CSDD 100,COMPLETED,Fall2023,B,2,5,In-person,true
DW83803,CSMM 100-8,COMPLETED,Fall2023,A,3,6,In-person,true
DW83803,CSLL 100-1,COMPLETED,Fall2023,C+,3,7,In-person,false
DW83803,BUUU 100,COMPLETED,Spring2024,B+,4,5,In-person,true
DW83803,BPPP 300,COMPLETED,Spring2024,C,3,9,Online,false
DW83803,BBBB 200,COMPLETED,Spring2024,C,1,6,In-person,false
DW83803,CSPP 300,COMPLETED,Summer2024,A,2,6,Online,true
QE48545,CSDD 200,COMPLETED,Summer2022,B+,3,9,Online,true
QE48545,BAAA 100,COMPLETED,Fall2022,B,4,6,Online,true
QE48545,BXXX 100,COMPLETED,Spring2023,C-,3,8,In-person,false
QE48545,CSMM 100-1,COMPLETED,Spring2023,A-,3,6,Online,true
QE48545,BTTT 200,COMPLETED,Summer2023,A,2,4,Online,true
QE48545,CSPP 200-1,COMPLETED,Fall2023,A,1,3,In-person,true
QE48545,CSRR 100,COMPLETED,Fall2023,C-,4,7,Online,false
QE48545,BJJJ 200,COMPLETED,Spring2024,A,2,5,Hybrid,true
QE48545,CSOO 200,COMPLETED,Spring2024,A,5,9,Online,false
QE48545,BRRR 300,COMPLETED,Summer2024,A-,5,12,Online,false
QE48545,BIII 100,COMPLETED,Summer2024,B+,4,5,Online,true
GT46396,BJJJ 100,COMPLETED,Summer2021,B+,4,9,In-person,true
GT46396,BLLL 100,COMPLETED,Summer2021,A-,3,5,Online,true
GT46396,CSHH 100,COMPLETED,Fall2021,D,3,5,Hybrid,false
GT46396,CSNN 100,COMPLETED,Fall2021,C,2,5,Online,false
GT46396,BKKK 200,COMPLETED,Spring2022,C+,4,7,Hybrid,false
GT46396,BIII 100,COMPLETED,Spring2022,B,4,4,In-person,true
GT46396,CSRR 100,COMPLETED,Spring2022,B+,4,4,In-person,true
GT46396,CSUU 100-3,COMPLETED,Summer2022,A-,4,7,In-person,true
GT46396,CSQQ 200,COMPLETED,Fall2022,B-,3,7,In-person,false
GT46396,CSMM 100-8,COMPLETED,Fall2022,B,3,4,In-person,true
GT46396,BVVV 200,COMPLETED,Fall2022,D+,2,6,In-person,false
GT46396,BPPP 300,COMPLETED,Spring2023,C,3,9,In-person,false
GT46396,CSCC 200,COMPLETED,Spring2023,B+,2,5,Online,true
GT46396,CSLL 300,COMPLETED,Summer2023,C-,3,6,Hybrid,false
GT46396,CSPP 200-1,COMPLETED,Fall2023,B,1,3,Hybrid,true
GT46396,CSUU 100,COMPLETED,Spring2024,B+,3,7,In-person,true
GT46396,BBBB 200,COMPLETED,Spring2024,C,1,6,In-person,false
GT46396,BXXX 100,COMPLETED,Spring2024,C+,3,5,In-person,false
GT46396,BTTT 200,COMPLETED,Summer2024,B+,2,4,Online,true
GT46396,CSLL 100,COMPLETED,Summer2024,C+,3,4,Online,false
GT46396,CSPP 100,COMPLETED,Summer2024,A,3,4,Online,true
WL01261,CSAA 100,COMPLETED,Spring2024,B,2,4,In-person,true
WL01261,CSMM 100-8,COMPLETED,Spring2024,C+,3,5,In-person,false
WL01261,CSPP 200-1,COMPLETED,Spring2024,B+,1,3,In-person,true
WL01261,CSNN 100,COMPLETED,Summer2024,B-,2,4,Online,false
WL01261,CSDD 200,COMPLETED,Summer2024,B,3,5,In-person,true
WL01261,CSLL 100,COMPLETED,Summer2024,B,3,6,Hybrid,true
WL01261,BJJJ 100,COMPLETED,Summer2024,A,4,6,In-person,true
PL83917,BTTT 200,COMPLETED,Summer2023,B-,2,4,Online,false
PL83917,CSFF 200,COMPLETED,Fall2023,B+,3,8,Online,true
PL83917,BAAA 100,COMPLETED,Fall2023,D+,4,8,Online,false
PL83917,BLLL 100,COMPLETED,Fall2023,A,3,4,Online,true
PL83917,CSKK 100,COMPLETED,Fall2023,C-,3,4,Hybrid,false
PL83917,CSPP 100,COMPLETED,Spring2024,A-,3,5,In-person,true
PL83917,CSMM 100,COMPLETED,Spring2024,A,2,5,In-person,true
PL83917,CSLL 100,COMPLETED,Summer2024,A,3,5,In-person,true
IW60774,BAAA 200,COMPLETED,Fall2022,C+,3,5,In-person,false
IW60774,CSHH 100,COMPLETED,Fall2022,B,3,6,In-person,true
IW60774,CSPP 200-1,COMPLETED,Fall2022,B,1,3,In-person,true
IW60774,CSKK 100,COMPLETED,Fall2022,B,3,6,In-person,true
IW60774,CSYY 200,COMPLETED,Spring2023,B-,3,7,In-person,false
IW60774,CSFF 200,COMPLETED,Spring2023,B+,3,6,In-person,true
IW60774,CSEE 200,COMPLETED,Summer2023,C+,2,3,In-person,false
IW60774,CSPP 100,COMPLETED,Summer2023,A,3,3,In-person,true
IW60774,BIII 100,COMPLETED,Summer2023,B+,4,4,In-person,true
IW60774,CSRR 400,COMPLETED,Fall2023,B,2,5,Online,true
IW60774,CSLL 100-1,COMPLETED,Spring2024,B-,3,8,In-person,false
IW60774,CSDD 200,COMPLETED,Spring2024,B,3,9,Online,true
IW60774,CSCC 200,COMPLETED,Spring2024,B,2,4,Online,true
IW60774,CSMM 100-1,COMPLETED,Spring2024,W,3,5,In-person,false
IW60774,CSNN 100,COMPLETED,Summer2024,B,2,6,In-person,true
IW60774,CSUU 100-3,COMPLETED,Summer2024,B,4,6,In-person,true
IW60774,CSLL 300,COMPLETED,Summer2024,C+,3,7,Online,false
IW60774,BLLL 100,COMPLETED,Summer2024,A,3,6,Online,true
BW94809,BIII 100,COMPLETED,Summer2023,C+,4,6,Online,false
BW94809,CSUU 100-3,COMPLETED,Summer2023,B-,4,5,Hybrid,false
BW94809,CSNN 100,COMPLETED,Summer2023,C+,2,7,In-person,false
BW94809,BVVV 200,COMPLETED,Fall2023,C,2,6,In-person,false
BW94809,BTTT 200,COMPLETED,Fall2023,C+,2,5,In-person,false
BW94809,BJJJ 100,COMPLETED,Fall2023,C+,4,10,In-person,false
BW94809,BAAA 100,COMPLETED,Spring2024,A,4,5,In-person,true
BW94809,BBBB 200,COMPLETED,Spring2024,B-,1,5,In-person,false
BW94809,CSYY 200-9,COMPLETED,Spring2024,B+,3,8,In-person,true
BW94809,BLLL 100,COMPLETED,Summer2024,A,3,8,Hybrid,true
RE79685,CSLL 100,COMPLETED,Spring2024,B-,3,6,Online,false
RE79685,BLLL 100,COMPLETED,Spring2024,B-,3,5,Online,false
RE79685,CSDD 200,COMPLETED,Summer2024,A,3,6,Online,true
CM23756,CSMM 100,COMPLETED,Fall2023,D,2,6,In-person,false
CM23756,CSFF 200,COMPLETED,Spring2024,B+,3,6,In-person,true
CM23756,CSNN 100,COMPLETED,Summer2024,A,2,7,In-person,true
CM23756,CSPP 100,COMPLETED,Summer2024,A-,3,6,In-person,true
YU33749,BJJJ 100,COMPLETED,Summer2023,A-,4,9,In-person,true
YU33749,CSNN 100,COMPLETED,Summer2023,D,2,7,Online,false
YU33749,BLLL 100,COMPLETED,Summer2023,A,3,6,In-person,true
YU33749,CSUU 100-3,COMPLETED,Summer2023,A,4,7,In-person,true
YU33749,CSPP 100,COMPLETED,Summer2023,C+,3,6,Online,false
YU33749,CSFF 200,COMPLETED,Fall2023,C+,3,8,Online,false
YU33749,CSKK 300,COMPLETED,Fall2023,A-,4,7,In-person,true
YU33749,BAAA 100,COMPLETED,Fall2023,B+,4,5,In-person,true
YU33749,BUUU 100,COMPLETED,Fall2023,A-,4,7,In-person,true
YU33749,CSDD 100,COMPLETED,Spring2024,A,2,5,In-person,true
YU33749,CSJJ 100,COMPLETED,Spring2024,A-,3,4,In-person,true
YU33749,CSFF 300,COMPLETED,Spring2024,B+,3,6,In-person,true
YU33749,BJJJ 200,COMPLETED,Spring2024,C+,2,5,In-person,false
YU33749,CSKK 100,COMPLETED,Spring2024,C,3,6,Online,false
YU33749,CSEE 200,COMPLETED,Summer2024,A,2,4,In-person,true
GL24722,BVVV 200,COMPLETED,Spring2021,A,2,4,Online,true
GL24722,CSKK 100,COMPLETED,Spring2021,A,3,5,In-person,true
GL24722,BUUU 100,COMPLETED,Spring2021,B,4,4,In-person,true
GL24722,CSDD 100,COMPLETED,Spring2021,B,2,5,In-person,true
GL24722,BTTT 200,COMPLETED,Summer2021,A,2,6,Online,true
GL24722,CSEE 200,COMPLETED,Summer2021,B,2,5,Online,true
GL24722,CSDD 200,COMPLETED,Summer2021,A,3,9,Online,true
GL24722,CSLL 100,COMPLETED,Fall2021,C+,3,4,Hybrid,false
GL24722,CSJJ 100,COMPLETED,Spring2022,A,3,5,In-person,true
GL24722,CSNN 100,COMPLETED,Summer2022,C+,2,6,In-person,false
GL24722,BJJJ 100,COMPLETED,Summer2022,B-,4,6,In-person,false
GL24722,CSPP 100,COMPLETED,Summer2022,C+,3,3,In-person,false
GL24722,BLLL 100,COMPLETED,Summer2022,C+,3,6,Online,false
GL24722,BAAA 200,COMPLETED,Fall2022,C,3,6,Online,false
GL24722,BIII 100,COMPLETED,Fall2022,B-,4,4,In-person,false
GL24722,BXXX 100,COMPLETED,Fall2022,B-,3,8,In-person,false
GL24722,CSFF 200,COMPLETED,Spring2023,B+,3,5,Online,true
GL24722,BPPP 300,COMPLETED,Spring2023,C+,3,6,Hybrid,false
GL24722,CSCC 300,COMPLETED,Summer2023,C,2,4,In-person,false
GL24722,CSUU 100-3,COMPLETED,Summer2023,B+,4,8,Online,true
GL24722,CSPP 300,COMPLETED,Summer2023,B,2,6,Online,true
GL24722,CSKK 300,COMPLETED,Summer2023,F,4,9,In-person,false
GL24722,BVVV 300-8,COMPLETED,Fall2023,D,3,5,In-person,false
GL24722,CSHH 100,COMPLETED,Spring2024,B,3,8,In-person,true
GL24722,CSLL 100-1,COMPLETED,Spring2024,A,3,6,In-person,true
GL24722,BLLL 300,COMPLETED,Spring2024,A,3,6,In-person,true
GL24722,CSLL 300,COMPLETED,Summer2024,A-,3,6,Hybrid,true
GL24722,CSYY 200,COMPLETED,Summer2024,B+,3,6,In-person,true
CJ25991,CSDD 200,COMPLETED,Summer2023,C,3,8,Online,false
CJ25991,CSLL 100,COMPLETED,Fall2023,C,3,5,Online,false
CJ25991,BLLL 100,COMPLETED,Spring2024,A,3,6,Hybrid,true
CJ25991,CSEE 200,COMPLETED,Spring2024,C+,2,5,Online,false
CJ25991,BTTT 200,COMPLETED,Summer2024,A,2,5,In-person,true
SI85805,CSLL 100,COMPLETED,Spring2023,A,3,6,Online,true
SI85805,BLLL 100,COMPLETED,Spring2023,B-,3,8,Hybrid,false
SI85805,BJJJ 100,COMPLETED,Summer2023,A-,4,8,In-person,true
SI85805,CSEE 200,COMPLETED,Summer2023,B-,2,3,In-person,false
SI85805,CSOO 200,COMPLETED,Fall2023,C,5,8,In-person,false
SI85805,BVVV 200,COMPLETED,Spring2024,D,2,4,Online,false
SI85805,CSNN 100,COMPLETED,Summer2024,D+,2,4,Online,false
XM37317,BTTT 200,COMPLETED,Fall2023,C+,2,5,In-person,false
XM37317,CSYY 200-9,COMPLETED,Fall2023,A,3,6,In-person,true
XM37317,CSUU 100,COMPLETED,Fall2023,B+,3,6,In-person,true
XM37317,CSHH 100,COMPLETED,Spring2024,C-,3,6,Hybrid,false
XM37317,BLLL 100,COMPLETED,Summer2024,C+,3,7,Hybrid,false
LD59878,CSMM 100-8,COMPLETED,Fall2023,B-,3,4,In-person,false
LD59878,BAAA 100,COMPLETED,Fall2023,C+,4,8,Online,false
LD59878,CSJJ 100,COMPLETED,Fall2023,B+,3,7,Hybrid,true
LD59878,CSMM 100-1,COMPLETED,Spring2024,F,3,4,Online,false
LD59878,CSUU 100-3,COMPLETED,Summer2024,A,4,5,Hybrid,true
MG62712,CSUU 100,COMPLETED,Spring2021,B,3,5,In-person,true
MG62712,BLLL 100,COMPLETED,Summer2021,C+,3,6,Online,false
MG62712,CSDD 200,COMPLETED,Fall2021,B+,3,7,In-person,true
MG62712,CSAA 100,COMPLETED,Fall2021,B,2,4,In-person,true
MG62712,CSSS 300,COMPLETED,Spring2022,A,2,7,In-person,true
MG62712,CSEE 200,COMPLETED,Spring2022,C-,2,4,In-person,false
MG62712,BIII 100,COMPLETED,Summer2022,C+,4,4,Online,false
MG62712,CSOO 200,COMPLETED,Fall2022,A,5,11,In-person,false
MG62712,CSUU 100-3,COMPLETED,Spring2023,B,4,6,Online,true
MG62712,CSNN 100,COMPLETED,Summer2023,C-,2,5,Online,false
MG62712,CSLL 100,COMPLETED,Fall2023,B-,3,4,Hybrid,false
MG62712,CSMM 100-8,COMPLETED,Fall2023,A-,3,3,In-person,true
MG62712,BVVV 200,COMPLETED,Spring2024,A-,2,4,Online,true
MG62712,CSPP 100,COMPLETED,Summer2024,C-,3,5,In-person,false
FZ44427,CSUU 100-3,COMPLETED,Spring2021,A-,4,8,Online,true
FZ44427,BLLL 100,COMPLETED,Summer2021,C,3,5,Hybrid,false
FZ44427,CSNN 100,COMPLETED,Summer2021,C-,2,6,Online,false
FZ44427,BJJJ 100,COMPLETED,Summer2021,B-,4,7,In-person,false
FZ44427,CSLL 100,COMPLETED,Summer2021,B+,3,7,Online,true
FZ44427,BBBB 200,COMPLETED,Fall2021,C+,1,7,Hybrid,false
FZ44427,CSMM 100-8,COMPLETED,Spring2022,A-,3,4,In-person,true
FZ44427,CSJJ 100,COMPLETED,Spring2022,A-,3,6,In-person,true
FZ44427,CSEE 200,COMPLETED,Summer2022,C+,2,4,Online,false
FZ44427,CSDD 200,COMPLETED,Summer2022,A-,3,8,In-person,true
FZ44427,BWWW 200,COMPLETED,Fall2022,B-,2,5,In-person,false
FZ44427,CSAA 100,COMPLETED,Fall2022,D+,2,3,In-person,false
FZ44427,CSDD 100,COMPLETED,Fall2022,B,2,5,In-person,true
FZ44427,CSKK 100,COMPLETED,Spring2023,B,3,6,In-person,true
FZ44427,CSPP 100,COMPLETED,Spring2023,B,3,4,In-person,true
FZ44427,CSCC 300,COMPLETED,Summer2023,C+,2,4,In-person,false
FZ44427,BTTT 200,COMPLETED,Summer2023,B+,2,6,Online,true
FZ44427,CSLL 100-1,COMPLETED,Fall2023,C+,3,7,In-person,false
FZ44427,CSMM 100-1,COMPLETED,Fall2023,B,3,6,Online,true
FZ44427,CSKK 300,COMPLETED,Fall2023,C,4,9,In-person,false
FZ44427,CSHH 100,COMPLETED,Fall2023,C,3,5,In-person,false
FZ44427,CSOO 200,COMPLETED,Spring2024,B-,5,10,In-person,false
FZ44427,BAAA 200,COMPLETED,Spring2024,B+,3,5,Online,true
FZ44427,CSMM 300,COMPLETED,Spring2024,B-,3,6,Online,false
FZ44427,CSJJ 200,COMPLETED,Spring2024,B,3,5,In-person,true
FZ44427,CSPP 300,COMPLETED,Summer2024,A,2,9,Online,true
FZ44427,CSLL 300,COMPLETED,Summer2024,B+,3,8,In-person,true
FZ44427,CSYY 200,COMPLETED,Summer2024,B,3,8,In-person,true
FZ44427,BIII 100,COMPLETED,Summer2024,F,4,5,Online,false
RD15134,BLLL 100,COMPLETED,Summer2024,A-,3,8,In-person,true
HY30880,CSRR 100,COMPLETED,Spring2021,B+,4,6,In-person,true
HY30880,CSKK 100,COMPLETED,Spring2021,A,3,4,Hybrid,true
HY30880,CSDD 200,COMPLETED,Summer2021,B+,3,9,Online,true
HY30880,BIII 100,COMPLETED,Summer2021,A,4,5,In-person,true
HY30880,BLLL 100,COMPLETED,Summer2021,B-,3,5,Hybrid,false
HY30880,CSUU 100-3,COMPLETED,Summer2021,B,4,7,Online,true
HY30880,CSPP 200-1,COMPLETED,Fall2021,B,1,4,In-person,true
HY30880,BJJJ 100,COMPLETED,Fall2021,B+,4,7,In-person,true
HY30880,CSHH 100,COMPLETED,Fall2021,B,3,5,Hybrid,true
HY30880,CSSS 300,COMPLETED,Fall2021,B-,2,7,Online,false
HY30880,CSYY 200,COMPLETED,Spring2022,B-,3,6,In-person,false
HY30880,CSLL 100,COMPLETED,Summer2022,B+,3,6,In-person,true
HY30880,CSPP 100,COMPLETED,Summer2022,A,3,3,Online,true
HY30880,CSEE 200,COMPLETED,Summer2022,B+,2,5,Online,true
HY30880,CSLL 300,COMPLETED,Summer2022,A-,3,7,Hybrid,true
HY30880,BPPP 100,COMPLETED,Fall2022,C,4,7,In-person,false
HY30880,BBBB 200,COMPLETED,Fall2022,C,1,6,Hybrid,false
HY30880,CSMM 100-1,COMPLETED,Fall2022,D,3,6,Online,false
HY30880,CSUU 100,COMPLETED,Fall2022,B,3,6,Online,true
HY30880,CSKK 300,COMPLETED,Spring2023,B-,4,8,Online,false
HY30880,CSMM 100,COMPLETED,Spring2023,D+,2,4,In-person,false
HY30880,CSYY 200-9,COMPLETED,Spring2023,B-,3,7,Online,false
HY30880,BVVV 200,COMPLETED,Spring2023,C+,2,5,Online,false
HY30880,BPPP 300,COMPLETED,Spring2023,D+,3,11,Online,false
HY30880,BTTT 200,COMPLETED,Summer2023,B-,2,4,In-person,false
HY30880,BCCC 200,COMPLETED,Fall2023,B+,1,6,In-person,true
HY30880,BAAA 200,COMPLETED,Fall2023,B-,3,6,Online,false
HY30880,BZZZ 300,COMPLETED,Fall2023,B-,2,6,In-person,false
HY30880,BCCC 200-8,COMPLETED,Fall2023,B-,3,8,In-person,false
HY30880,BUUU 100,COMPLETED,Spring2024,F,4,7,Hybrid,false
HY30880,BVVV 300,COMPLETED,Spring2024,B-,3,6,In-person,false
HY30880,CSCC 200,COMPLETED,Spring2024,C-,2,5,Online,false
HY30880,BIII 300,COMPLETED,Spring2024,A,4,7,Hybrid,true
HY30880,CSAA 100,COMPLETED,Spring2024,B-,2,4,In-person,false
HY30880,CSNN 100,COMPLETED,Summer2024,A-,2,4,In-person,true
HY30880,BOOO 200,COMPLETED,Summer2024,B-,2,7,Online,false
CX23732,CSAA 100,COMPLETED,Fall2022,B-,2,3,In-person,false
CX23732,CSEE 200,COMPLETED,Fall2022,C+,2,6,In-person,false
CX23732,CSJJ 100,COMPLETED,Fall2022,B,3,7,In-person,true
