:START_ID(Student),:END_ID(Student),:TYPE,similarity:float
WW47868,IS84479,SIMILAR_LEARNING_STYLE,0.78
WW47868,VD69513,SIMILAR_LEARNING_STYLE,0.7
WW47868,EE13756,SIMILAR_LEARNING_STYLE,0.74
WW47868,WB90336,SIMILAR_LEARNING_STYLE,0.66
WW47868,AT04654,SIMILAR_LEARNING_STYLE,0.69
WW47868,XA41422,SIMILAR_LEARNING_STYLE,0.7
WW47868,IA41084,SIMILAR_LEARNING_STYLE,0.82
WW47868,JF99029,SIMILAR_LEARNING_STYLE,0.6
WW47868,OE02472,SIMILAR_LEARNING_STYLE,0.75
WW47868,AK96622,SIMILAR_LEARNING_STYLE,0.8
WW47868,VD72923,SIMILAR_LEARNING_STYLE,0.79
XM15226,ZB17066,SIMILAR_LEARNING_STYLE,0.66
XM15226,IJ88204,SIMILAR_LEARNING_STYLE,0.76
XM15226,AT58953,SIMILAR_LEARNING_STYLE,0.78
XM15226,QC89812,SIMILAR_LEARNING_STYLE,0.74
XM15226,TC65363,SIMILAR_LEARNING_STYLE,0.85
XM15226,TT50674,SIMILAR_LEARNING_STYLE,0.75
XM15226,HY00945,SIMILAR_LEARNING_STYLE,0.74
XM15226,ZK56915,SIMILAR_LEARNING_STYLE,0.58
XM15226,DQ20127,SIMILAR_LEARNING_STYLE,0.81
XM15226,UB62958,SIMILAR_LEARNING_STYLE,0.71
XM15226,SU37219,SIMILAR_LEARNING_STYLE,0.85
XM15226,HF53129,SIMILAR_LEARNING_STYLE,0.79
XM15226,FU63836,SIMILAR_LEARNING_STYLE,0.69
XM15226,JQ80217,SIMILAR_LEARNING_STYLE,1.0
XM15226,MW40082,SIMILAR_LEARNING_STYLE,0.76
XM15226,MT88823,SIMILAR_LEARNING_STYLE,0.79
XM15226,GW02967,SIMILAR_LEARNING_STYLE,0.76
XM15226,IQ88011,SIMILAR_LEARNING_STYLE,0.7
XM15226,RZ25271,SIMILAR_LEARNING_STYLE,0.76
XM15226,WE73015,SIMILAR_LEARNING_STYLE,0.82
JU08367,TW35854,SIMILAR_LEARNING_STYLE,0.77
JU08367,CA37264,SIMILAR_LEARNING_STYLE,0.67
JU08367,IA41084,SIMILAR_LEARNING_STYLE,0.84
JU08367,VL36938,SIMILAR_LEARNING_STYLE,0.89
JU08367,PR16532,SIMILAR_LEARNING_STYLE,0.77
JU08367,ZO58358,SIMILAR_LEARNING_STYLE,0.85
JU08367,HX34496,SIMILAR_LEARNING_STYLE,0.83
JU08367,IS25553,SIMILAR_LEARNING_STYLE,0.65
JU08367,IZ12525,SIMILAR_LEARNING_STYLE,0.82
JU08367,JZ42568,SIMILAR_LEARNING_STYLE,0.73
JU08367,VW09831,SIMILAR_LEARNING_STYLE,0.9
JU08367,VP24826,SIMILAR_LEARNING_STYLE,0.72
JU08367,YD32426,SIMILAR_LEARNING_STYLE,0.83
JU08367,ZM86590,SIMILAR_LEARNING_STYLE,0.66
JU08367,BG57612,SIMILAR_LEARNING_STYLE,0.84
JU08367,QJ54510,SIMILAR_LEARNING_STYLE,0.85
JU08367,ZG40127,SIMILAR_LEARNING_STYLE,0.78
JU08367,KR35213,SIMILAR_LEARNING_STYLE,0.68
JU08367,GZ30027,SIMILAR_LEARNING_STYLE,0.88
JU08367,IO58156,SIMILAR_LEARNING_STYLE,0.73
BD62719,YX06245,SIMILAR_LEARNING_STYLE,0.8
BD62719,KH26288,SIMILAR_LEARNING_STYLE,0.89
BD62719,RV71358,SIMILAR_LEARNING_STYLE,0.96
BD62719,YO43243,SIMILAR_LEARNING_STYLE,0.78
BD62719,PH95604,SIMILAR_LEARNING_STYLE,0.8
BD62719,IZ67278,SIMILAR_LEARNING_STYLE,0.73
BD62719,TG98195,SIMILAR_LEARNING_STYLE,0.81
BD62719,QT20931,SIMILAR_LEARNING_STYLE,0.76
BD62719,XY09118,SIMILAR_LEARNING_STYLE,0.69
BD62719,CA68181,SIMILAR_LEARNING_STYLE,0.78
BD62719,DG39697,SIMILAR_LEARNING_STYLE,0.7
BD62719,AN24593,SIMILAR_LEARNING_STYLE,0.79
BD62719,ZE00374,SIMILAR_LEARNING_STYLE,0.8
BD62719,KG31369,SIMILAR_LEARNING_STYLE,0.75
BD62719,NH76145,SIMILAR_LEARNING_STYLE,0.81
BD62719,SF03975,SIMILAR_LEARNING_STYLE,0.71
BD62719,WF42383,SIMILAR_LEARNING_STYLE,0.84
BD62719,AK10460,SIMILAR_LEARNING_STYLE,0.7
BD62719,SB94683,SIMILAR_LEARNING_STYLE,0.84
BD62719,LI49525,SIMILAR_LEARNING_STYLE,0.66
XO44507,VQ79337,SIMILAR_LEARNING_STYLE,0.61
XO44507,QK77308,SIMILAR_LEARNING_STYLE,0.68
XO44507,PB41726,SIMILAR_LEARNING_STYLE,0.7
XO44507,LW80116,SIMILAR_LEARNING_STYLE,0.6
XO44507,AJ92700,SIMILAR_LEARNING_STYLE,0.75
XO44507,XB95601,SIMILAR_LEARNING_STYLE,0.67
XO44507,VR26315,SIMILAR_LEARNING_STYLE,0.69
XO44507,JE53160,SIMILAR_LEARNING_STYLE,0.76
XO44507,PT07244,SIMILAR_LEARNING_STYLE,0.74
XO44507,PT39830,SIMILAR_LEARNING_STYLE,0.73
XO44507,QG22242,SIMILAR_LEARNING_STYLE,0.71
XO44507,FE73591,SIMILAR_LEARNING_STYLE,0.75
XO44507,AK53068,SIMILAR_LEARNING_STYLE,0.72
XO44507,FU33854,SIMILAR_LEARNING_STYLE,0.83
XO44507,FY75087,SIMILAR_LEARNING_STYLE,0.65
XO44507,BY74112,SIMILAR_LEARNING_STYLE,0.75
XO44507,KK78622,SIMILAR_LEARNING_STYLE,0.69
XO44507,CR57694,SIMILAR_LEARNING_STYLE,0.77
XO44507,TO97483,SIMILAR_LEARNING_STYLE,0.74
XO44507,HY58388,SIMILAR_LEARNING_STYLE,0.65
DK15450,WQ41021,SIMILAR_LEARNING_STYLE,0.61
DK15450,YC47807,SIMILAR_LEARNING_STYLE,0.75
DK15450,FM62039,SIMILAR_LEARNING_STYLE,0.81
DK15450,IL37355,SIMILAR_LEARNING_STYLE,0.79
DK15450,AP32436,SIMILAR_LEARNING_STYLE,0.66
DK15450,HE65438,SIMILAR_LEARNING_STYLE,0.71
DK15450,FL71387,SIMILAR_LEARNING_STYLE,0.76
DK15450,PG60281,SIMILAR_LEARNING_STYLE,0.71
DK15450,VP22144,SIMILAR_LEARNING_STYLE,0.81
DK15450,WH04033,SIMILAR_LEARNING_STYLE,0.75
DK15450,ZB17066,SIMILAR_LEARNING_STYLE,0.71
DK15450,KV18230,SIMILAR_LEARNING_STYLE,0.76
DK15450,XM54484,SIMILAR_LEARNING_STYLE,0.74
DK15450,QC89812,SIMILAR_LEARNING_STYLE,0.73
DK15450,TC65363,SIMILAR_LEARNING_STYLE,0.83
DK15450,AT58953,SIMILAR_LEARNING_STYLE,0.86
DK15450,IU80509,SIMILAR_LEARNING_STYLE,0.63
DK15450,HY00945,SIMILAR_LEARNING_STYLE,0.7
DK15450,QR32776,SIMILAR_LEARNING_STYLE,0.72
WF42383,KA28264,SIMILAR_LEARNING_STYLE,0.62
WF42383,IZ67278,SIMILAR_LEARNING_STYLE,0.68
WF42383,NH77673,SIMILAR_LEARNING_STYLE,0.7
WF42383,NG33669,SIMILAR_LEARNING_STYLE,0.84
WF42383,DX26721,SIMILAR_LEARNING_STYLE,0.99
WF42383,SF03975,SIMILAR_LEARNING_STYLE,0.73
WF42383,EH57320,SIMILAR_LEARNING_STYLE,0.88
WF42383,LI49525,SIMILAR_LEARNING_STYLE,0.66
WF42383,YO43243,SIMILAR_LEARNING_STYLE,0.92
WF42383,DW48076,SIMILAR_LEARNING_STYLE,0.84
WF42383,EH32394,SIMILAR_LEARNING_STYLE,0.98
WF42383,KI59913,SIMILAR_LEARNING_STYLE,0.84
WF42383,JE88356,SIMILAR_LEARNING_STYLE,0.85
WF42383,WD57286,SIMILAR_LEARNING_STYLE,0.78
WF42383,JT60023,SIMILAR_LEARNING_STYLE,0.91
WF42383,DO92377,SIMILAR_LEARNING_STYLE,0.7
WF42383,GZ77459,SIMILAR_LEARNING_STYLE,0.74
WF42383,IC43895,SIMILAR_LEARNING_STYLE,0.87
WF42383,EC58322,SIMILAR_LEARNING_STYLE,0.74
WF42383,AN24593,SIMILAR_LEARNING_STYLE,0.76
HZ97157,NG33669,SIMILAR_LEARNING_STYLE,0.82
HZ97157,RE86785,SIMILAR_LEARNING_STYLE,0.8
HZ97157,GU21926,SIMILAR_LEARNING_STYLE,0.77
HZ97157,PI19318,SIMILAR_LEARNING_STYLE,0.74
HZ97157,XN27764,SIMILAR_LEARNING_STYLE,0.61
HZ97157,KH26288,SIMILAR_LEARNING_STYLE,0.7
HZ97157,CA68181,SIMILAR_LEARNING_STYLE,0.86
HZ97157,JQ49301,SIMILAR_LEARNING_STYLE,0.77
HZ97157,IR65653,SIMILAR_LEARNING_STYLE,0.77
HZ97157,SD25972,SIMILAR_LEARNING_STYLE,0.67
HZ97157,OQ08093,SIMILAR_LEARNING_STYLE,0.89
HZ97157,KG31369,SIMILAR_LEARNING_STYLE,0.83
HZ97157,EH32394,SIMILAR_LEARNING_STYLE,0.72
HZ97157,PU57587,SIMILAR_LEARNING_STYLE,0.86
HZ97157,TK96237,SIMILAR_LEARNING_STYLE,0.67
HZ97157,WM00434,SIMILAR_LEARNING_STYLE,0.98
HZ97157,SC46150,SIMILAR_LEARNING_STYLE,0.69
HZ97157,AX59416,SIMILAR_LEARNING_STYLE,0.71
HZ97157,TO83810,SIMILAR_LEARNING_STYLE,0.72
HZ97157,RV71358,SIMILAR_LEARNING_STYLE,0.74
LT48382,VD69513,SIMILAR_LEARNING_STYLE,0.68
LT48382,HL33920,SIMILAR_LEARNING_STYLE,0.92
LT48382,SI63142,SIMILAR_LEARNING_STYLE,0.85
LT48382,PE81878,SIMILAR_LEARNING_STYLE,0.82
LT48382,JZ42568,SIMILAR_LEARNING_STYLE,0.76
LT48382,DU51911,SIMILAR_LEARNING_STYLE,0.83
LT48382,LU76052,SIMILAR_LEARNING_STYLE,0.77
LT48382,ZW77948,SIMILAR_LEARNING_STYLE,0.83
LT48382,QJ54510,SIMILAR_LEARNING_STYLE,0.86
LT48382,HN15580,SIMILAR_LEARNING_STYLE,0.81
LT48382,OD42541,SIMILAR_LEARNING_STYLE,0.89
LT48382,YJ48483,SIMILAR_LEARNING_STYLE,0.71
LT48382,JM63799,SIMILAR_LEARNING_STYLE,0.84
LT48382,FM12378,SIMILAR_LEARNING_STYLE,0.93
LT48382,EE13756,SIMILAR_LEARNING_STYLE,0.85
LT48382,HW79751,SIMILAR_LEARNING_STYLE,0.99
LT48382,JG25721,SIMILAR_LEARNING_STYLE,0.87
LT48382,YX25736,SIMILAR_LEARNING_STYLE,0.85
LT48382,PL75447,SIMILAR_LEARNING_STYLE,0.66
LT48382,JU08367,SIMILAR_LEARNING_STYLE,0.81
LO20555,QT04543,SIMILAR_LEARNING_STYLE,0.84
LO20555,YL43044,SIMILAR_LEARNING_STYLE,0.73
LO20555,OD41035,SIMILAR_LEARNING_STYLE,0.74
LO20555,BH60325,SIMILAR_LEARNING_STYLE,0.73
LO20555,RZ25271,SIMILAR_LEARNING_STYLE,0.84
LO20555,GB80796,SIMILAR_LEARNING_STYLE,0.61
LO20555,EE11092,SIMILAR_LEARNING_STYLE,0.78
LO20555,RN28954,SIMILAR_LEARNING_STYLE,0.83
LO20555,ZK56915,SIMILAR_LEARNING_STYLE,0.6
LO20555,HN44844,SIMILAR_LEARNING_STYLE,0.64
LO20555,AE64785,SIMILAR_LEARNING_STYLE,0.85
LO20555,IL37355,SIMILAR_LEARNING_STYLE,0.68
LO20555,XR19287,SIMILAR_LEARNING_STYLE,0.67
LO20555,QZ14534,SIMILAR_LEARNING_STYLE,0.59
LO20555,FU63836,SIMILAR_LEARNING_STYLE,0.7
LO20555,WK49977,SIMILAR_LEARNING_STYLE,0.72
LO20555,IU38472,SIMILAR_LEARNING_STYLE,0.79
LO20555,DK15450,SIMILAR_LEARNING_STYLE,0.77
LO20555,WE73015,SIMILAR_LEARNING_STYLE,0.68
LO20555,ZY75863,SIMILAR_LEARNING_STYLE,0.68
PI19318,KG31369,SIMILAR_LEARNING_STYLE,0.61
PI19318,ZF98446,SIMILAR_LEARNING_STYLE,0.64
PI19318,DM07361,SIMILAR_LEARNING_STYLE,0.79
PI19318,KI59913,SIMILAR_LEARNING_STYLE,0.76
PI19318,FW93042,SIMILAR_LEARNING_STYLE,0.77
PI19318,TY50210,SIMILAR_LEARNING_STYLE,0.86
PI19318,IR65653,SIMILAR_LEARNING_STYLE,0.69
PI19318,NG33669,SIMILAR_LEARNING_STYLE,0.68
PI19318,IC43895,SIMILAR_LEARNING_STYLE,0.81
PI19318,AX59416,SIMILAR_LEARNING_STYLE,0.79
PI19318,DX26721,SIMILAR_LEARNING_STYLE,0.77
PI19318,YG05606,SIMILAR_LEARNING_STYLE,0.72
PI19318,JT60023,SIMILAR_LEARNING_STYLE,0.68
PI19318,OY69684,SIMILAR_LEARNING_STYLE,0.86
PI19318,EH32394,SIMILAR_LEARNING_STYLE,0.73
PI19318,YO43243,SIMILAR_LEARNING_STYLE,0.86
PI19318,DI09528,SIMILAR_LEARNING_STYLE,0.59
PI19318,TG98195,SIMILAR_LEARNING_STYLE,0.81
PI19318,BD62719,SIMILAR_LEARNING_STYLE,0.83
PI19318,PU57587,SIMILAR_LEARNING_STYLE,0.73
PG60281,MF18990,SIMILAR_LEARNING_STYLE,0.78
PG60281,QC89812,SIMILAR_LEARNING_STYLE,0.92
PG60281,RZ25271,SIMILAR_LEARNING_STYLE,0.92
PG60281,BU92698,SIMILAR_LEARNING_STYLE,0.84
PG60281,HE65438,SIMILAR_LEARNING_STYLE,0.77
PG60281,ZB17066,SIMILAR_LEARNING_STYLE,0.74
PG60281,GW02967,SIMILAR_LEARNING_STYLE,0.88
PG60281,WB93965,SIMILAR_LEARNING_STYLE,0.81
PG60281,GM76220,SIMILAR_LEARNING_STYLE,0.73
PG60281,IU80509,SIMILAR_LEARNING_STYLE,0.93
PG60281,QZ14534,SIMILAR_LEARNING_STYLE,0.73
PG60281,QR32776,SIMILAR_LEARNING_STYLE,0.77
PG60281,OC03480,SIMILAR_LEARNING_STYLE,0.85
PG60281,TO03487,SIMILAR_LEARNING_STYLE,0.85
PG60281,HN44844,SIMILAR_LEARNING_STYLE,0.78
PG60281,TA41630,SIMILAR_LEARNING_STYLE,0.61
PG60281,VP22144,SIMILAR_LEARNING_STYLE,0.73
PG60281,IU38472,SIMILAR_LEARNING_STYLE,0.85
PG60281,BH69521,SIMILAR_LEARNING_STYLE,0.78
PG60281,HC89216,SIMILAR_LEARNING_STYLE,0.62
MW40082,SK84059,SIMILAR_LEARNING_STYLE,0.83
MW40082,RN28954,SIMILAR_LEARNING_STYLE,0.75
MW40082,TA41630,SIMILAR_LEARNING_STYLE,0.69
MW40082,DQ20127,SIMILAR_LEARNING_STYLE,0.78
MW40082,JE79387,SIMILAR_LEARNING_STYLE,0.7
MW40082,PG60281,SIMILAR_LEARNING_STYLE,0.71
MW40082,HY00945,SIMILAR_LEARNING_STYLE,0.76
MW40082,NL09107,SIMILAR_LEARNING_STYLE,0.74
MW40082,QX70883,SIMILAR_LEARNING_STYLE,0.71
MW40082,XR19287,SIMILAR_LEARNING_STYLE,0.7
MW40082,RZ25271,SIMILAR_LEARNING_STYLE,0.79
MW40082,OC03480,SIMILAR_LEARNING_STYLE,0.86
MW40082,VP22144,SIMILAR_LEARNING_STYLE,0.61
MW40082,QZ14534,SIMILAR_LEARNING_STYLE,0.84
MW40082,MK60048,SIMILAR_LEARNING_STYLE,0.81
MW40082,TV02774,SIMILAR_LEARNING_STYLE,0.64
MW40082,JF32745,SIMILAR_LEARNING_STYLE,0.72
MW40082,UV96616,SIMILAR_LEARNING_STYLE,0.84
MW40082,OD41035,SIMILAR_LEARNING_STYLE,0.73
MW40082,XG68854,SIMILAR_LEARNING_STYLE,0.76
OD42541,TC12494,SIMILAR_LEARNING_STYLE,0.72
OD42541,WK02572,SIMILAR_LEARNING_STYLE,0.68
OD42541,IL57368,SIMILAR_LEARNING_STYLE,0.84
OD42541,XE47720,SIMILAR_LEARNING_STYLE,0.66
OD42541,YP21996,SIMILAR_LEARNING_STYLE,0.7
OD42541,CB21150,SIMILAR_LEARNING_STYLE,0.72
OD42541,HX34496,SIMILAR_LEARNING_STYLE,0.84
OD42541,TW35854,SIMILAR_LEARNING_STYLE,0.88
OD42541,VG44673,SIMILAR_LEARNING_STYLE,0.87
OD42541,SK03217,SIMILAR_LEARNING_STYLE,0.69
OD42541,GQ22124,SIMILAR_LEARNING_STYLE,0.88
OD42541,DU51911,SIMILAR_LEARNING_STYLE,0.82
OD42541,SC53490,SIMILAR_LEARNING_STYLE,0.61
OD42541,TF01851,SIMILAR_LEARNING_STYLE,0.62
OD42541,JP07985,SIMILAR_LEARNING_STYLE,0.87
OD42541,FH03729,SIMILAR_LEARNING_STYLE,0.93
OD42541,FH58150,SIMILAR_LEARNING_STYLE,0.6
OD42541,ZU85236,SIMILAR_LEARNING_STYLE,0.86
OD42541,JM07791,SIMILAR_LEARNING_STYLE,0.61
OD42541,ND06932,SIMILAR_LEARNING_STYLE,0.74
ZU85236,ZD39560,SIMILAR_LEARNING_STYLE,0.72
ZU85236,ZM86590,SIMILAR_LEARNING_STYLE,0.64
ZU85236,HQ39099,SIMILAR_LEARNING_STYLE,0.7
ZU85236,IL57368,SIMILAR_LEARNING_STYLE,0.9
ZU85236,KO53012,SIMILAR_LEARNING_STYLE,1.0
ZU85236,DB17186,SIMILAR_LEARNING_STYLE,0.79
ZU85236,IA41084,SIMILAR_LEARNING_STYLE,0.84
ZU85236,HD07658,SIMILAR_LEARNING_STYLE,0.89
ZU85236,AK96622,SIMILAR_LEARNING_STYLE,0.85
ZU85236,FH03729,SIMILAR_LEARNING_STYLE,1.0
ZU85236,GQ22124,SIMILAR_LEARNING_STYLE,0.88
ZU85236,QV59162,SIMILAR_LEARNING_STYLE,0.91
ZU85236,WW47868,SIMILAR_LEARNING_STYLE,0.68
ZU85236,IG83530,SIMILAR_LEARNING_STYLE,0.65
ZU85236,HN15580,SIMILAR_LEARNING_STYLE,0.82
ZU85236,HW79751,SIMILAR_LEARNING_STYLE,0.87
ZU85236,YX25736,SIMILAR_LEARNING_STYLE,0.71
ZU85236,YW20891,SIMILAR_LEARNING_STYLE,0.82
ZU85236,BI74524,SIMILAR_LEARNING_STYLE,0.83
ZU85236,ZG40127,SIMILAR_LEARNING_STYLE,0.78
GI65613,ZP35243,SIMILAR_LEARNING_STYLE,0.63
GI65613,IT08536,SIMILAR_LEARNING_STYLE,0.74
GI65613,BY74112,SIMILAR_LEARNING_STYLE,0.82
GI65613,PP70050,SIMILAR_LEARNING_STYLE,0.81
GI65613,TG23068,SIMILAR_LEARNING_STYLE,0.76
GI65613,GG16391,SIMILAR_LEARNING_STYLE,0.8
GI65613,VG91971,SIMILAR_LEARNING_STYLE,0.55
GI65613,JH06745,SIMILAR_LEARNING_STYLE,0.81
GI65613,QK77308,SIMILAR_LEARNING_STYLE,0.74
GI65613,SR01489,SIMILAR_LEARNING_STYLE,0.62
GI65613,JE53160,SIMILAR_LEARNING_STYLE,0.75
GI65613,SX34576,SIMILAR_LEARNING_STYLE,0.8
GI65613,SG92514,SIMILAR_LEARNING_STYLE,0.78
GI65613,MN90459,SIMILAR_LEARNING_STYLE,0.72
GI65613,YZ21491,SIMILAR_LEARNING_STYLE,0.84
GI65613,KO34569,SIMILAR_LEARNING_STYLE,0.63
GI65613,EA68520,SIMILAR_LEARNING_STYLE,0.97
GI65613,WG60030,SIMILAR_LEARNING_STYLE,0.79
GI65613,PT07244,SIMILAR_LEARNING_STYLE,0.56
GI65613,HU48348,SIMILAR_LEARNING_STYLE,0.78
OQ44840,CY51450,SIMILAR_LEARNING_STYLE,0.83
OQ44840,YZ21491,SIMILAR_LEARNING_STYLE,0.94
OQ44840,BY74112,SIMILAR_LEARNING_STYLE,0.72
OQ44840,MD67814,SIMILAR_LEARNING_STYLE,0.71
OQ44840,XO44507,SIMILAR_LEARNING_STYLE,0.69
OQ44840,GI65613,SIMILAR_LEARNING_STYLE,0.8
OQ44840,KK78622,SIMILAR_LEARNING_STYLE,0.58
OQ44840,NB59956,SIMILAR_LEARNING_STYLE,0.87
OQ44840,PT39830,SIMILAR_LEARNING_STYLE,0.72
OQ44840,YL65813,SIMILAR_LEARNING_STYLE,0.78
OQ44840,ZA81303,SIMILAR_LEARNING_STYLE,0.61
OQ44840,VP13892,SIMILAR_LEARNING_STYLE,0.74
OQ44840,FY75087,SIMILAR_LEARNING_STYLE,0.81
OQ44840,EH17730,SIMILAR_LEARNING_STYLE,0.74
OQ44840,EA68520,SIMILAR_LEARNING_STYLE,0.87
OQ44840,KN37201,SIMILAR_LEARNING_STYLE,0.86
OQ44840,OX00259,SIMILAR_LEARNING_STYLE,0.81
OQ44840,CU99187,SIMILAR_LEARNING_STYLE,0.84
OQ44840,FR69099,SIMILAR_LEARNING_STYLE,0.77
OQ44840,QZ03697,SIMILAR_LEARNING_STYLE,0.83
WH04033,XG68854,SIMILAR_LEARNING_STYLE,0.74
WH04033,JB14114,SIMILAR_LEARNING_STYLE,0.8
WH04033,XM15226,SIMILAR_LEARNING_STYLE,0.75
WH04033,XM54484,SIMILAR_LEARNING_STYLE,0.72
WH04033,DQ20127,SIMILAR_LEARNING_STYLE,0.73
WH04033,WQ41021,SIMILAR_LEARNING_STYLE,0.71
WH04033,FM62039,SIMILAR_LEARNING_STYLE,0.82
WH04033,GW02967,SIMILAR_LEARNING_STYLE,0.9
WH04033,ZK56915,SIMILAR_LEARNING_STYLE,0.81
WH04033,EM51414,SIMILAR_LEARNING_STYLE,0.79
WH04033,QT04543,SIMILAR_LEARNING_STYLE,0.71
WH04033,QC89812,SIMILAR_LEARNING_STYLE,0.88
WH04033,YL43044,SIMILAR_LEARNING_STYLE,0.72
WH04033,SZ03494,SIMILAR_LEARNING_STYLE,0.83
WH04033,IU80509,SIMILAR_LEARNING_STYLE,0.69
WH04033,TC65363,SIMILAR_LEARNING_STYLE,0.59
WH04033,HN60547,SIMILAR_LEARNING_STYLE,0.85
WH04033,OD41035,SIMILAR_LEARNING_STYLE,0.88
WH04033,GM76220,SIMILAR_LEARNING_STYLE,0.57
WH04033,SW73040,SIMILAR_LEARNING_STYLE,0.86
UZ01778,LW44425,SIMILAR_LEARNING_STYLE,0.99
UZ01778,KK03739,SIMILAR_LEARNING_STYLE,0.76
UZ01778,VT29650,SIMILAR_LEARNING_STYLE,0.75
UZ01778,MM32449,SIMILAR_LEARNING_STYLE,0.82
UZ01778,ZU85236,SIMILAR_LEARNING_STYLE,0.83
UZ01778,HX34496,SIMILAR_LEARNING_STYLE,0.82
UZ01778,GT80247,SIMILAR_LEARNING_STYLE,0.82
UZ01778,NK31822,SIMILAR_LEARNING_STYLE,0.76
UZ01778,AK96622,SIMILAR_LEARNING_STYLE,0.83
UZ01778,VD72923,SIMILAR_LEARNING_STYLE,0.79
UZ01778,HO95108,SIMILAR_LEARNING_STYLE,0.82
UZ01778,TD41233,SIMILAR_LEARNING_STYLE,0.77
UZ01778,IG83530,SIMILAR_LEARNING_STYLE,0.68
UZ01778,IZ92462,SIMILAR_LEARNING_STYLE,0.82
UZ01778,BG57612,SIMILAR_LEARNING_STYLE,0.96
UZ01778,DQ68356,SIMILAR_LEARNING_STYLE,0.74
UZ01778,EW62916,SIMILAR_LEARNING_STYLE,0.85
UZ01778,QS14806,SIMILAR_LEARNING_STYLE,0.87
UZ01778,DH09821,SIMILAR_LEARNING_STYLE,0.77
UZ01778,RP97086,SIMILAR_LEARNING_STYLE,0.74
XN27764,KI59913,SIMILAR_LEARNING_STYLE,0.96
XN27764,YX06245,SIMILAR_LEARNING_STYLE,0.82
XN27764,EC58322,SIMILAR_LEARNING_STYLE,0.63
XN27764,OY69684,SIMILAR_LEARNING_STYLE,0.84
XN27764,TJ95461,SIMILAR_LEARNING_STYLE,0.58
XN27764,NH76145,SIMILAR_LEARNING_STYLE,0.87
XN27764,HZ97157,SIMILAR_LEARNING_STYLE,0.75
XN27764,PI19318,SIMILAR_LEARNING_STYLE,0.74
XN27764,RK57915,SIMILAR_LEARNING_STYLE,0.86
XN27764,AX59416,SIMILAR_LEARNING_STYLE,0.9
XN27764,SF03975,SIMILAR_LEARNING_STYLE,0.6
XN27764,DN92985,SIMILAR_LEARNING_STYLE,0.85
XN27764,ZE00374,SIMILAR_LEARNING_STYLE,0.8
XN27764,WD57286,SIMILAR_LEARNING_STYLE,0.7
XN27764,IW07367,SIMILAR_LEARNING_STYLE,0.78
XN27764,FO42213,SIMILAR_LEARNING_STYLE,0.87
XN27764,VI06593,SIMILAR_LEARNING_STYLE,0.77
XN27764,PE65742,SIMILAR_LEARNING_STYLE,0.58
XN27764,UZ31365,SIMILAR_LEARNING_STYLE,0.73
XN27764,DM07361,SIMILAR_LEARNING_STYLE,0.67
AZ61247,YO03512,SIMILAR_LEARNING_STYLE,0.74
AZ61247,QY70161,SIMILAR_LEARNING_STYLE,0.79
AZ61247,JZ42568,SIMILAR_LEARNING_STYLE,0.83
AZ61247,JG25721,SIMILAR_LEARNING_STYLE,0.75
AZ61247,II56552,SIMILAR_LEARNING_STYLE,0.64
AZ61247,FH03729,SIMILAR_LEARNING_STYLE,0.73
AZ61247,QI49797,SIMILAR_LEARNING_STYLE,0.85
AZ61247,TY39274,SIMILAR_LEARNING_STYLE,0.87
AZ61247,VZ59801,SIMILAR_LEARNING_STYLE,0.66
AZ61247,DQ68356,SIMILAR_LEARNING_STYLE,0.88
AZ61247,CA64586,SIMILAR_LEARNING_STYLE,0.77
AZ61247,QQ60031,SIMILAR_LEARNING_STYLE,0.82
AZ61247,VP24826,SIMILAR_LEARNING_STYLE,0.59
AZ61247,PU04531,SIMILAR_LEARNING_STYLE,0.89
AZ61247,VS85013,SIMILAR_LEARNING_STYLE,0.79
AZ61247,LQ33404,SIMILAR_LEARNING_STYLE,0.82
AZ61247,IH16741,SIMILAR_LEARNING_STYLE,0.79
AZ61247,BT48904,SIMILAR_LEARNING_STYLE,0.81
AZ61247,KZ21179,SIMILAR_LEARNING_STYLE,0.87
AZ61247,RP97086,SIMILAR_LEARNING_STYLE,0.61
XK65524,HO95108,SIMILAR_LEARNING_STYLE,0.77
XK65524,IL57368,SIMILAR_LEARNING_STYLE,0.78
XK65524,NX90855,SIMILAR_LEARNING_STYLE,0.72
XK65524,QV59162,SIMILAR_LEARNING_STYLE,0.76
XK65524,FM12378,SIMILAR_LEARNING_STYLE,0.72
XK65524,FH58150,SIMILAR_LEARNING_STYLE,0.64
XK65524,JU19896,SIMILAR_LEARNING_STYLE,0.76
XK65524,ZB31672,SIMILAR_LEARNING_STYLE,0.55
XK65524,TD41233,SIMILAR_LEARNING_STYLE,0.71
XK65524,HD07658,SIMILAR_LEARNING_STYLE,0.72
XK65524,JF99029,SIMILAR_LEARNING_STYLE,0.76
XK65524,PR16532,SIMILAR_LEARNING_STYLE,0.71
XK65524,ZD39560,SIMILAR_LEARNING_STYLE,0.66
XK65524,UB91751,SIMILAR_LEARNING_STYLE,0.69
XK65524,UZ01778,SIMILAR_LEARNING_STYLE,0.62
XK65524,GQ22124,SIMILAR_LEARNING_STYLE,0.6
XK65524,WF66098,SIMILAR_LEARNING_STYLE,0.69
XK65524,MJ94243,SIMILAR_LEARNING_STYLE,0.63
XK65524,PT53375,SIMILAR_LEARNING_STYLE,0.66
XK65524,DC45364,SIMILAR_LEARNING_STYLE,0.94
FM12378,YM74679,SIMILAR_LEARNING_STYLE,0.71
