:START_ID(Student),:END_ID(Course),:TYPE,term,grade,difficulty:int,timeSpent:int,instructionMode,enjoyment:boolean
AK53068,BWWW 200,COMPLETED,Spring2024,C,3,7,In-person,false
AK53068,BHHH 100,COMPLETED,Spring2024,A-,2,5,Online,true
AK53068,CSDD 200,COMPLETED,Summer2024,C,3,9,Online,false
AK53068,CSNN 100,COMPLETED,Summer2024,W,4,7,In-person,false
AK53068,BQQQ 200,COMPLETED,Summer2024,C+,4,7,In-person,false
AK53068,BEEE 200,COMPLETED,Summer2024,C+,3,5,In-person,false
OD41035,BOOO 200-2,COMPLETED,Spring2021,B-,3,6,Online,false
OD41035,BEEE 100,COMPLETED,Spring2021,A-,3,6,In-person,true
OD41035,CSII 200,COMPLETED,Spring2021,B-,4,6,In-person,false
OD41035,CSOO 100,COMPLETED,Spring2021,D+,4,7,In-person,false
OD41035,BFFF 100-4-1,COMPLETED,Summer2021,C+,3,6,Online,false
OD41035,BUUU 100,COMPLETED,Summer2021,B-,3,5,In-person,false
OD41035,CSKK 200-4,COMPLETED,Summer2021,A,4,10,In-person,true
OD41035,BMMM 200,COMPLETED,Summer2021,A-,2,6,In-person,true
OD41035,BHHH 100,COMPLETED,Fall2021,B-,2,4,In-person,false
OD41035,BFFF 100-4,COMPLETED,Fall2021,B+,2,4,In-person,true
OD41035,BUUU 300-4,COMPLETED,Fall2021,A-,2,5,Hybrid,true
OD41035,CSZZ 200,COMPLETED,Fall2021,B+,4,9,In-person,true
OD41035,CSVV 100,COMPLETED,Spring2022,B,3,7,Hybrid,true
OD41035,CSZZ 100,COMPLETED,Spring2022,C-,2,6,Hybrid,false
OD41035,CSYY 200-1,COMPLETED,Spring2022,A-,2,6,In-person,true
OD41035,BXXX 200,COMPLETED,Spring2022,A-,5,10,Hybrid,false
OD41035,CSNN 100,COMPLETED,Summer2022,C+,4,7,Online,false
OD41035,CSCC 300,COMPLETED,Fall2022,B-,2,7,Online,false
OD41035,CSYY 200,COMPLETED,Fall2022,A,3,6,Online,true
OD41035,CSMM 100,COMPLETED,Spring2023,B+,2,5,In-person,true
OD41035,CSDD 200,COMPLETED,Spring2023,A-,3,8,In-person,true
OD41035,CSAA 200,COMPLETED,Spring2023,A,3,7,In-person,true
OD41035,BBBB 100-3,COMPLETED,Summer2023,A-,3,7,Online,true
OD41035,BFFF 100,COMPLETED,Fall2023,B+,3,4,Hybrid,true
OD41035,BRRR 300,COMPLETED,Fall2023,C+,4,7,In-person,false
OD41035,BWWW 200,COMPLETED,Spring2024,C-,3,8,In-person,false
OD41035,CSOO 300-9,COMPLETED,Spring2024,A-,4,5,Hybrid,true
OD41035,BEEE 200,COMPLETED,Summer2024,B+,3,4,Online,true
OD41035,BBBB 200-9,COMPLETED,Summer2024,B+,3,7,In-person,true
OD41035,BQQQ 200,COMPLETED,Summer2024,A-,4,6,In-person,true
OD41035,CSUU 200,COMPLETED,Summer2024,C+,3,6,In-person,false
FG35902,CSVV 100,COMPLETED,Spring2023,B+,3,7,Online,true
FG35902,BFFF 100-4-1,COMPLETED,Summer2023,A,3,6,In-person,true
FG35902,BMMM 200,COMPLETED,Fall2023,B+,2,6,Online,true
FG35902,BBBB 100,COMPLETED,Spring2024,C+,2,7,Online,false
FG35902,BJJJ 300,COMPLETED,Spring2024,B,2,6,Online,true
FG35902,CSKK 200-4,COMPLETED,Summer2024,D,4,7,In-person,false
FG35902,CSDD 200,COMPLETED,Summer2024,A,3,7,Online,true
AE85562,BFFF 100-4-1,COMPLETED,Spring2024,C+,3,8,Hybrid,false
AE85562,BOOO 200-2,COMPLETED,Spring2024,B,3,9,Online,true
AE85562,BWWW 200,COMPLETED,Spring2024,A-,3,5,In-person,true
AE85562,BFFF 100,COMPLETED,Summer2024,B,3,3,Hybrid,true
VS85013,CSNN 100,COMPLETED,Summer2021,C-,4,7,Online,false
VS85013,BLLL 100,COMPLETED,Fall2021,D+,3,5,In-person,false
VS85013,CSKK 200,COMPLETED,Spring2022,D+,4,7,In-person,false
VS85013,BWWW 200,COMPLETED,Spring2022,B-,3,7,In-person,false
VS85013,BUUU 100,COMPLETED,Summer2022,C+,3,6,In-person,false
VS85013,BNNN 200,COMPLETED,Summer2022,B+,3,5,In-person,true
VS85013,BSSS 100,COMPLETED,Fall2022,A,2,4,Hybrid,true
VS85013,BNNN 200-7,COMPLETED,Fall2022,C+,5,9,In-person,false
VS85013,CSDD 200,COMPLETED,Spring2023,C+,3,6,Online,false
VS85013,BBBB 100-3,COMPLETED,Summer2023,C+,3,6,Online,false
VS85013,CSKK 200-4,COMPLETED,Fall2023,A,4,7,In-person,true
VS85013,CSZZ 100,COMPLETED,Spring2024,C+,2,7,Hybrid,false
VS85013,CSJJ 100,COMPLETED,Spring2024,D+,2,6,In-person,false
VS85013,BFFF 100-4,COMPLETED,Summer2024,B-,2,4,In-person,false
VS85013,BMMM 200,COMPLETED,Summer2024,A,2,5,In-person,true
EM51414,BBBB 100,COMPLETED,Spring2022,B,2,6,Online,true
EM51414,BBBB 100-3,COMPLETED,Spring2022,W,3,7,Online,false
EM51414,CSKK 200-4,COMPLETED,Summer2022,B-,4,10,In-person,false
EM51414,BFFF 100,COMPLETED,Summer2022,B-,3,5,In-person,false
EM51414,BYYY 200,COMPLETED,Fall2022,A,3,6,Hybrid,true
EM51414,CSDD 200,COMPLETED,Spring2023,B,3,6,In-person,true
EM51414,CSMM 100,COMPLETED,Summer2023,B+,2,4,In-person,true
EM51414,BEEE 200,COMPLETED,Fall2023,B+,3,6,In-person,true
EM51414,CSOO 100,COMPLETED,Fall2023,C+,4,5,Online,false
EM51414,CSZZ 100,COMPLETED,Fall2023,B-,2,5,Online,false
EM51414,BQQQ 200,COMPLETED,Spring2024,C,4,5,In-person,false
EM51414,BSSS 100,COMPLETED,Spring2024,A-,2,3,Hybrid,true
EM51414,CSYY 200,COMPLETED,Summer2024,B,3,5,Hybrid,true
EM51414,CSVV 100,COMPLETED,Summer2024,B-,3,8,In-person,false
EM51414,BUUU 100,COMPLETED,Summer2024,B+,3,5,In-person,true
GQ32569,BHHH 100,COMPLETED,Fall2021,C+,2,6,Online,false
GQ32569,BEEE 100,COMPLETED,Spring2022,C,3,6,In-person,false
GQ32569,CSDD 200,COMPLETED,Spring2022,B,3,9,Online,true
GQ32569,BFFF 100-4-1,COMPLETED,Summer2022,B+,3,5,Online,true
GQ32569,CSMM 100,COMPLETED,Summer2022,B-,2,5,In-person,false
GQ32569,CSOO 100,COMPLETED,Fall2022,B,4,6,In-person,true
GQ32569,BBBB 100-3,COMPLETED,Fall2022,C+,3,8,Online,false
GQ32569,CSVV 100,COMPLETED,Spring2023,A-,3,5,Hybrid,true
GQ32569,BUUU 100,COMPLETED,Summer2023,B-,3,5,Online,false
GQ32569,CSYY 200,COMPLETED,Summer2023,B,3,6,In-person,true
GQ32569,BMMM 200,COMPLETED,Fall2023,B,2,5,Online,true
GQ32569,BFFF 100-4,COMPLETED,Fall2023,A-,2,2,In-person,true
GQ32569,CSZZ 100,COMPLETED,Spring2024,C+,2,6,In-person,false
GQ32569,BRRR 300,COMPLETED,Summer2024,A-,4,10,Online,true
GQ32569,BQQQ 200,COMPLETED,Summer2024,A,4,6,In-person,true
FU63836,BFFF 100,COMPLETED,Summer2024,C,3,4,Hybrid,false
NB59956,CSJJ 100-4,COMPLETED,Spring2024,B-,4,7,In-person,false
NB59956,BEEE 100,COMPLETED,Spring2024,A,3,6,In-person,true
NB59956,CSMM 100,COMPLETED,Summer2024,C+,2,4,In-person,false
NB59956,CSDD 200,COMPLETED,Summer2024,A,3,6,Online,true
NB59956,BMMM 200,COMPLETED,Summer2024,B,2,7,In-person,true
XT21265,CSVV 100,COMPLETED,Spring2023,A,3,6,Hybrid,true
XT21265,CSEE 200,COMPLETED,Spring2023,B+,4,7,In-person,true
XT21265,BFFF 100-4-1,COMPLETED,Summer2023,A,3,7,Hybrid,true
XT21265,BBBB 100-3,COMPLETED,Fall2023,C,3,5,Online,false
XT21265,BEEE 100,COMPLETED,Spring2024,B,3,7,Hybrid,true
XT21265,CSDD 200,COMPLETED,Summer2024,B,3,7,In-person,true
XT21265,BFFF 100-4,COMPLETED,Summer2024,A-,2,2,In-person,true
RE86785,BBBB 100-3,COMPLETED,Spring2021,A,3,8,Online,true
RE86785,BLLL 100,COMPLETED,Spring2021,C+,3,6,In-person,false
RE86785,CSYY 200,COMPLETED,Summer2021,B-,3,7,Hybrid,false
RE86785,BFFF 100-4,COMPLETED,Summer2021,B,2,4,In-person,true
RE86785,CSNN 100,COMPLETED,Fall2021,A,4,5,Online,true
RE86785,BMMM 200,COMPLETED,Fall2021,B-,2,8,In-person,false
RE86785,CSKK 200-4,COMPLETED,Spring2022,B,4,7,In-person,true
RE86785,CSXX 100,COMPLETED,Spring2022,B-,3,6,In-person,false
RE86785,BNNN 200,COMPLETED,Summer2022,B+,3,6,Online,true
RE86785,CSMM 100,COMPLETED,Summer2022,C+,2,6,In-person,false
RE86785,BSSS 300,COMPLETED,Fall2022,B+,3,6,In-person,true
RE86785,CSJJ 100,COMPLETED,Spring2023,A-,2,5,In-person,true
RE86785,BFFF 100-4-1,COMPLETED,Summer2023,D,3,6,In-person,false
RE86785,CSJJ 100-4,COMPLETED,Fall2023,A,4,6,In-person,true
RE86785,BEEE 200,COMPLETED,Fall2023,C-,3,4,Online,false
RE86785,BUUU 100,COMPLETED,Spring2024,B,3,3,In-person,true
RE86785,BOOO 200,COMPLETED,Spring2024,A-,1,6,In-person,true
RE86785,CSGG 300-8,COMPLETED,Summer2024,C,2,6,In-person,false
RE86785,BQQQ 200,COMPLETED,Summer2024,A-,4,7,In-person,true
LQ71329,CSKK 200-4,COMPLETED,Summer2024,A-,4,6,In-person,true
FX20046,CSNN 100,COMPLETED,Summer2024,C,4,6,Online,false
FX20046,CSYY 200,COMPLETED,Summer2024,A,3,7,Hybrid,true
OK55448,BMMM 200,COMPLETED,Fall2022,B-,2,5,Online,false
OK55448,BFFF 100,COMPLETED,Fall2022,B-,3,4,Hybrid,false
OK55448,CSYY 200-1,COMPLETED,Fall2022,B,2,7,In-person,true
OK55448,CSXX 100,COMPLETED,Spring2023,C+,3,5,Online,false
OK55448,CSNN 100,COMPLETED,Spring2023,B,4,5,Online,true
OK55448,BWWW 200,COMPLETED,Spring2023,C,3,9,In-person,false
OK55448,CSYY 200,COMPLETED,Summer2023,B,3,6,Online,true
OK55448,BEEE 100,COMPLETED,Fall2023,B-,3,7,In-person,false
OK55448,BFFF 100-4,COMPLETED,Fall2023,B-,2,5,In-person,false
OK55448,CSGG 300-8,COMPLETED,Spring2024,C-,2,9,In-person,false
OK55448,CSRR 300-6-7,COMPLETED,Spring2024,B+,4,8,Hybrid,true
OK55448,BEEE 200,COMPLETED,Summer2024,A,3,7,Online,true
OK55448,CSDD 200,COMPLETED,Summer2024,C+,3,10,In-person,false
KJ80599,CSII 200,COMPLETED,Spring2022,C+,4,7,In-person,false
KJ80599,BFFF 100-4-1,COMPLETED,Spring2022,B+,3,8,Hybrid,true
KJ80599,CSVV 100,COMPLETED,Summer2022,A-,3,8,Hybrid,true
KJ80599,CSOO 100,COMPLETED,Fall2022,B,4,4,In-person,true
KJ80599,CSXX 100,COMPLETED,Spring2023,B,3,7,Online,true
KJ80599,BFFF 100-4,COMPLETED,Summer2023,B+,2,5,In-person,true
KJ80599,CSYY 200,COMPLETED,Fall2023,A,3,4,Hybrid,true
KJ80599,CSMM 100,COMPLETED,Fall2023,B-,2,5,In-person,false
KJ80599,BLLL 100,COMPLETED,Spring2024,A-,3,6,In-person,true
KJ80599,CSAA 200,COMPLETED,Spring2024,C+,3,7,In-person,false
KJ80599,CSDD 200,COMPLETED,Summer2024,B+,3,7,Online,true
SX34576,CSXX 100,COMPLETED,Spring2021,C,3,5,In-person,false
SX34576,BEEE 200,COMPLETED,Spring2021,C,3,4,In-person,false
SX34576,CSJJ 100,COMPLETED,Spring2021,C,2,4,Online,false
SX34576,CSGG 300-8,COMPLETED,Summer2021,A,2,7,Online,true
SX34576,BFFF 100-4-1,COMPLETED,Summer2021,C-,3,5,In-person,false
SX34576,BFFF 100-4,COMPLETED,Summer2021,B+,2,4,In-person,true
SX34576,CSEE 200,COMPLETED,Fall2021,B+,4,7,In-person,true
SX34576,CSMM 100,COMPLETED,Fall2021,A-,2,4,In-person,true
SX34576,BLLL 100,COMPLETED,Fall2021,A-,3,5,In-person,true
SX34576,CSKK 200-4,COMPLETED,Spring2022,C-,4,8,In-person,false
SX34576,BBBB 200,COMPLETED,Summer2022,A,4,8,In-person,true
SX34576,BBBB 100-3,COMPLETED,Summer2022,D+,3,8,In-person,false
SX34576,BOOO 200-2,COMPLETED,Fall2022,A,3,8,Online,true
SX34576,BQQQ 200,COMPLETED,Spring2023,A-,4,8,In-person,true
SX34576,BFFF 100,COMPLETED,Summer2023,B+,3,3,Online,true
SX34576,BUUU 100,COMPLETED,Summer2023,B,3,6,In-person,true
SX34576,BNNN 200,COMPLETED,Summer2023,B+,3,5,Hybrid,true
SX34576,BXXX 200,COMPLETED,Fall2023,A-,5,9,In-person,false
SX34576,CSII 200,COMPLETED,Spring2024,A-,4,5,In-person,true
SX34576,CSKK 200,COMPLETED,Spring2024,D+,4,7,In-person,false
SX34576,CSOO 100,COMPLETED,Spring2024,W,4,5,In-person,false
SX34576,CSVV 100,COMPLETED,Summer2024,B-,3,6,Online,false
SX34576,BBBB 200-9,COMPLETED,Summer2024,A,3,4,In-person,true
SX34576,CSAA 200,COMPLETED,Summer2024,A,3,6,In-person,true
PU57587,CSMM 100,COMPLETED,Summer2021,A,2,7,In-person,true
PU57587,BFFF 100,COMPLETED,Fall2021,B+,3,6,In-person,true
PU57587,CSXX 100,COMPLETED,Spring2022,B+,3,6,Online,true
PU57587,BLLL 100,COMPLETED,Spring2022,B,3,7,In-person,true
PU57587,CSYY 200,COMPLETED,Summer2022,A-,3,6,Online,true
PU57587,BXXX 200,COMPLETED,Fall2022,B+,5,7,Hybrid,false
PU57587,BFFF 100-4,COMPLETED,Fall2022,B,2,3,In-person,true
PU57587,BFFF 100-4-1,COMPLETED,Spring2023,B,3,6,Online,true
PU57587,BUUU 100,COMPLETED,Spring2023,B,3,5,In-person,true
PU57587,BBBB 100-3,COMPLETED,Summer2023,B+,3,6,In-person,true
PU57587,CSVV 100,COMPLETED,Fall2023,B,3,9,In-person,true
PU57587,CSEE 200,COMPLETED,Spring2024,C,4,6,In-person,false
PU57587,CSII 200,COMPLETED,Spring2024,B-,4,8,In-person,false
PU57587,CSNN 100,COMPLETED,Summer2024,B+,4,6,Online,true
IS25553,CSMM 100,COMPLETED,Summer2024,B-,2,7,In-person,false
IS25553,CSYY 200,COMPLETED,Summer2024,B+,3,5,Online,true
IS25553,BUUU 100,COMPLETED,Summer2024,B+,3,3,In-person,true
JR83290,BUUU 100,COMPLETED,Spring2021,B-,3,4,Online,false
JR83290,CSMM 100,COMPLETED,Summer2021,B+,2,7,In-person,true
JR83290,BFFF 100-4-1,COMPLETED,Summer2021,B+,3,6,Hybrid,true
JR83290,CSVV 100,COMPLETED,Summer2021,A-,3,8,Hybrid,true
JR83290,CSKK 200-4,COMPLETED,Summer2021,B+,4,9,In-person,true
JR83290,BMMM 200,COMPLETED,Fall2021,C,2,8,Online,false
JR83290,CSYY 200,COMPLETED,Spring2022,A-,3,5,In-person,true
JR83290,BLLL 100,COMPLETED,Spring2022,B,3,8,In-person,true
JR83290,BWWW 200,COMPLETED,Spring2022,B,3,6,In-person,true
JR83290,CSNN 100,COMPLETED,Summer2022,B,4,7,In-person,true
JR83290,CSEE 200,COMPLETED,Fall2022,C,4,8,In-person,false
JR83290,BJJJ 300,COMPLETED,Spring2023,C+,2,4,Online,false
JR83290,BBBB 100,COMPLETED,Spring2023,A-,2,5,Hybrid,true
JR83290,CSII 200,COMPLETED,Spring2023,A-,4,8,In-person,true
JR83290,CSDD 200,COMPLETED,Summer2023,A,3,9,Online,true
JR83290,CSKK 200,COMPLETED,Fall2023,A-,4,7,In-person,true
JR83290,CSOO 100,COMPLETED,Fall2023,A-,4,6,Online,true
JR83290,CSAA 300-4,COMPLETED,Fall2023,A,4,12,In-person,true
JR83290,BEEE 200,COMPLETED,Spring2024,C+,3,6,Online,false
JR83290,BFFF 100-4,COMPLETED,Summer2024,B-,2,4,In-person,false
EW62916,BFFF 100-4,COMPLETED,Spring2024,B,2,2,In-person,true
EW62916,BUUU 100,COMPLETED,Spring2024,B+,3,3,In-person,true
EW62916,BXXX 200,COMPLETED,Spring2024,B,5,11,In-person,false
EW62916,CSDD 200,COMPLETED,Summer2024,A,3,7,In-person,true
SI63142,BBBB 100-3,COMPLETED,Spring2024,C+,3,5,In-person,false
SI63142,BWWW 200,COMPLETED,Spring2024,A-,3,5,In-person,true
SI63142,BFFF 100-4-1,COMPLETED,Spring2024,B+,3,5,In-person,true
SI63142,CSJJ 100-4,COMPLETED,Spring2024,C-,4,8,In-person,false
SI63142,BMMM 200,COMPLETED,Summer2024,A,2,7,In-person,true
SI63142,BQQQ 200,COMPLETED,Summer2024,A,4,7,In-person,true
SI63142,BFFF 100-4,COMPLETED,Summer2024,A-,2,3,In-person,true
FS13544,CSVV 100,COMPLETED,Summer2024,A-,3,7,In-person,true
FS13544,CSDD 200,COMPLETED,Summer2024,C-,3,8,Online,false
FS13544,BFFF 100,COMPLETED,Summer2024,B-,3,4,Online,false
QZ14534,BSSS 100,COMPLETED,Spring2024,D+,2,4,In-person,false
QZ14534,BFFF 100-4,COMPLETED,Spring2024,B,2,3,In-person,true
QZ14534,BBBB 100-3,COMPLETED,Summer2024,B,3,8,In-person,true
QZ14534,BUUU 100,COMPLETED,Summer2024,B,3,4,Online,true
QZ14534,CSVV 100,COMPLETED,Summer2024,C+,3,8,Online,false
QZ14534,BFFF 100-4-1,COMPLETED,Summer2024,F,3,5,Online,false
VQ81913,BEEE 200,COMPLETED,Fall2023,C,3,5,Online,false
VQ81913,BSSS 100,COMPLETED,Spring2024,C+,2,5,In-person,false
VQ81913,CSZZ 100,COMPLETED,Spring2024,C,2,6,Online,false
VQ81913,CSKK 200,COMPLETED,Spring2024,B-,4,9,In-person,false
VQ81913,CSDD 200,COMPLETED,Spring2024,A,3,10,In-person,true
VQ81913,BBBB 100,COMPLETED,Spring2024,A,2,7,In-person,true
VQ81913,BBBB 100-3,COMPLETED,Summer2024,A-,3,5,Online,true
VQ81913,CSKK 200-4,COMPLETED,Summer2024,C-,4,9,In-person,false
VQ81913,BFFF 100,COMPLETED,Summer2024,C+,3,4,Online,false
XG68854,CSNN 100,COMPLETED,Summer2024,A-,4,7,In-person,true
XG68854,BUUU 100,COMPLETED,Summer2024,C,3,5,In-person,false
XG68854,BEEE 200,COMPLETED,Summer2024,C+,3,5,Online,false
BJ86542,CSMM 100,COMPLETED,Summer2023,B,2,5,In-person,true
BJ86542,CSYY 200,COMPLETED,Summer2023,B+,3,5,Hybrid,true
BJ86542,BMMM 200,COMPLETED,Summer2023,B-,2,6,Online,false
BJ86542,BUUU 100,COMPLETED,Summer2023,B+,3,6,In-person,true
BJ86542,BFFF 100-4,COMPLETED,Summer2023,A,2,4,In-person,true
BJ86542,CSZZ 100,COMPLETED,Fall2023,B,2,4,Online,true
BJ86542,BBBB 100-3,COMPLETED,Spring2024,C,3,8,Online,false
BJ86542,BOOO 200-2,COMPLETED,Spring2024,A-,3,7,In-person,true
BJ86542,CSJJ 100-4,COMPLETED,Spring2024,B,4,4,In-person,true
BJ86542,BLLL 100,COMPLETED,Spring2024,A-,3,7,In-person,true
BJ86542,BSSS 300,COMPLETED,Spring2024,C,3,8,In-person,false
BJ86542,BFFF 100-4-1,COMPLETED,Summer2024,A-,3,7,Hybrid,true
WQ41021,BOOO 200-2,COMPLETED,Fall2023,C+,3,9,In-person,false
WQ41021,CSMM 100,COMPLETED,Spring2024,A-,2,5,In-person,true
WQ41021,BXXX 200,COMPLETED,Spring2024,A,5,9,In-person,false
WQ41021,CSZZ 100,COMPLETED,Spring2024,D+,2,5,Hybrid,false
WQ41021,BBBB 100-3,COMPLETED,Summer2024,B-,3,7,In-person,false
TR47137,CSNN 100,COMPLETED,Summer2024,B-,4,8,In-person,false
TR47137,BFFF 100-4-1,COMPLETED,Summer2024,D+,3,6,Hybrid,false
DU51911,CSDD 200,COMPLETED,Spring2021,C+,3,8,Online,false
DU51911,BBBB 100-3,COMPLETED,Summer2021,C-,3,7,Online,false
DU51911,CSKK 200-4,COMPLETED,Summer2021,B+,4,8,In-person,true
DU51911,BFFF 100-4,COMPLETED,Summer2021,B+,2,4,In-person,true
DU51911,CSMM 100,COMPLETED,Summer2021,C+,2,4,In-person,false
DU51911,BFFF 100-4-1,COMPLETED,Summer2021,A-,3,8,Hybrid,true
DU51911,BWWW 200-2,COMPLETED,Fall2021,B,2,4,Hybrid,true
DU51911,BUUU 100,COMPLETED,Spring2022,A-,3,6,In-person,true
DU51911,CSJJ 100,COMPLETED,Spring2022,B+,2,5,In-person,true
DU51911,CSZZ 100,COMPLETED,Spring2022,C+,2,4,Online,false
DU51911,BJJJ 300,COMPLETED,Spring2022,B+,2,6,In-person,true
DU51911,CSXX 100,COMPLETED,Spring2022,B,3,4,In-person,true
DU51911,CSYY 200,COMPLETED,Summer2022,B+,3,5,Online,true
DU51911,CSVV 100,COMPLETED,Summer2022,A-,3,8,Online,true
DU51911,CSNN 100,COMPLETED,Summer2022,A-,4,6,In-person,true
DU51911,BMMM 200,COMPLETED,Summer2022,B+,2,8,Online,true
DU51911,CSGG 300-8,COMPLETED,Fall2022,B+,2,5,In-person,true
DU51911,CSEE 200,COMPLETED,Fall2022,A,4,8,In-person,true
DU51911,CSPP 200,COMPLETED,Fall2022,D+,3,6,Hybrid,false
DU51911,BEEE 100,COMPLETED,Spring2023,B-,3,6,In-person,false
DU51911,CSKK 200,COMPLETED,Spring2023,A-,4,9,In-person,true
DU51911,BQQQ 200,COMPLETED,Spring2023,B+,4,5,In-person,true
DU51911,CSXX 200,COMPLETED,Spring2023,B,2,5,Hybrid,true
DU51911,CSII 200,COMPLETED,Spring2023,C+,4,8,In-person,false
DU51911,CSAA 300,COMPLETED,Summer2023,A,3,5,In-person,true
DU51911,CSGG 300,COMPLETED,Fall2023,B,3,6,Online,true
DU51911,BSSS 100,COMPLETED,Fall2023,A,2,4,Hybrid,true
DU51911,CSYY 200-1,COMPLETED,Fall2023,C+,2,5,In-person,false
DU51911,CSRR 300-6-7,COMPLETED,Fall2023,C+,4,9,Hybrid,false
DU51911,CSGG 300-2,COMPLETED,Fall2023,B,2,6,In-person,true
DU51911,BNNN 200-7,COMPLETED,Spring2024,B,5,12,In-person,false
DU51911,CSRR 300-6,COMPLETED,Spring2024,C-,3,9,In-person,false
DU51911,CSVV 300,COMPLETED,Spring2024,B,4,10,Online,true
DU51911,BSSS 300,COMPLETED,Spring2024,A-,3,6,In-person,true
DU51911,BEEE 200,COMPLETED,Spring2024,C+,3,6,In-person,false
DU51911,BFFF 100,COMPLETED,Summer2024,B+,3,3,In-person,true
JM07791,CSMM 100,COMPLETED,Fall2023,C+,2,7,In-person,false
JM07791,BBBB 100,COMPLETED,Fall2023,A,2,7,Hybrid,true
JM07791,CSDD 200,COMPLETED,Fall2023,A,3,6,Online,true
JM07791,CSII 200,COMPLETED,Fall2023,A,4,6,In-person,true
JM07791,BUUU 100,COMPLETED,Fall2023,C,3,5,Online,false
JM07791,CSXX 100,COMPLETED,Spring2024,B+,3,7,In-person,true
JM07791,CSVV 100,COMPLETED,Spring2024,A,3,6,Online,true
JM07791,CSOO 100,COMPLETED,Spring2024,B,4,4,In-person,true
JM07791,CSJJ 100,COMPLETED,Spring2024,A-,2,5,Online,true
JM07791,CSKK 200,COMPLETED,Spring2024,B-,4,8,In-person,false
JM07791,BFFF 100-4,COMPLETED,Summer2024,C+,2,5,In-person,false
JM07791,CSKK 200-4,COMPLETED,Summer2024,C+,4,7,In-person,false
WG60030,CSDD 200,COMPLETED,Summer2024,A,3,6,In-person,true
WG60030,CSMM 100,COMPLETED,Summer2024,C+,2,5,In-person,false
WG60030,CSYY 200,COMPLETED,Summer2024,B+,3,5,Online,true
MO16135,CSDD 200,COMPLETED,Fall2023,A,3,9,In-person,true
MO16135,BLLL 100,COMPLETED,Spring2024,B+,3,5,In-person,true
MO16135,CSMM 100,COMPLETED,Spring2024,B+,2,6,In-person,true
MO16135,BBBB 200,COMPLETED,Summer2024,B-,4,8,In-person,false
TA41630,CSMM 100,COMPLETED,Fall2021,C+,2,7,In-person,false
TA41630,BBBB 100-3,COMPLETED,Spring2022,B+,3,6,Online,true
TA41630,BFFF 100-4,COMPLETED,Summer2022,B,2,2,In-person,true
TA41630,BUUU 100,COMPLETED,Fall2022,B,3,6,Online,true
TA41630,BNNN 200-7,COMPLETED,Spring2023,C,5,12,In-person,false
TA41630,CSXX 100,COMPLETED,Spring2023,B+,3,7,Online,true
TA41630,CSKK 200-4,COMPLETED,Summer2023,C,4,5,In-person,false
TA41630,BWWW 200,COMPLETED,Fall2023,C-,3,9,In-person,false
TA41630,BMMM 200,COMPLETED,Fall2023,A,2,5,In-person,true
TA41630,CSJJ 100-4,COMPLETED,Spring2024,B-,4,8,In-person,false
TA41630,BFFF 100,COMPLETED,Summer2024,A,3,4,Online,true
TA41630,CSVV 100,COMPLETED,Summer2024,W,3,6,In-person,false
GM76220,BFFF 100-4-1,COMPLETED,Summer2024,C,3,6,Online,false
GM76220,BEEE 200,COMPLETED,Summer2024,C-,3,7,Online,false
CR57694,CSXX 100,COMPLETED,Spring2023,D,3,6,In-person,false
CR57694,BFFF 100-4,COMPLETED,Spring2023,A,2,3,In-person,true
CR57694,CSKK 200,COMPLETED,Spring2023,B,4,6,In-person,true
CR57694,BMMM 200,COMPLETED,Summer2023,C,2,9,Online,false
CR57694,BBBB 100-3,COMPLETED,Summer2023,F,3,5,In-person,false
CR57694,BEEE 200,COMPLETED,Summer2023,C+,3,5,In-person,false
CR57694,BEEE 100,COMPLETED,Fall2023,B,3,4,Online,true
CR57694,CSDD 200,COMPLETED,Fall2023,D+,3,8,In-person,false
CR57694,CSOO 100,COMPLETED,Spring2024,B,4,7,In-person,true
CR57694,CSII 200,COMPLETED,Spring2024,C+,4,6,In-person,false
CR57694,BFFF 100,COMPLETED,Summer2024,B+,3,4,Hybrid,true
CR57694,CSVV 100,COMPLETED,Summer2024,A,3,5,In-person,true
VS55317,BBBB 100,COMPLETED,Fall2022,D+,2,5,Online,false
VS55317,BEEE 100,COMPLETED,Fall2022,B-,3,6,Online,false
VS55317,CSYY 200-1,COMPLETED,Spring2023,D+,2,7,In-person,false
VS55317,CSDD 200,COMPLETED,Summer2023,A,3,9,In-person,true
VS55317,BBBB 100-3,COMPLETED,Summer2023,A-,3,5,In-person,true
VS55317,CSNN 100,COMPLETED,Fall2023,A-,4,7,Online,true
VS55317,CSKK 300,COMPLETED,Fall2023,C+,3,7,In-person,false
VS55317,BUUU 300-4,COMPLETED,Spring2024,B-,2,8,Hybrid,false
VS55317,CSII 200,COMPLETED,Spring2024,B+,4,8,In-person,true
VS55317,BFFF 100-4,COMPLETED,Summer2024,A,2,3,In-person,true
MQ72273,BEEE 100,COMPLETED,Spring2021,A-,3,8,Online,true
MQ72273,BLLL 100,COMPLETED,Spring2021,D,3,5,In-person,false
MQ72273,CSMM 100,COMPLETED,Summer2021,B-,2,4,In-person,false
MQ72273,BUUU 300-4,COMPLETED,Fall2021,A-,2,7,Hybrid,true
MQ72273,BHHH 100,COMPLETED,Fall2021,B+,2,5,In-person,true
MQ72273,BBBB 200,COMPLETED,Spring2022,B+,4,7,Hybrid,true
MQ72273,CSKK 200-4,COMPLETED,Summer2022,B-,4,6,In-person,false
