:START_ID(Course),:END_ID(Course),:TYPE,similarity:float
BQQQ 300-9,CSKK 300,SIMILAR_CONTENT,0.33
BNNN 200,BCCC 200,SIMILAR_CONTENT,0.24
BNNN 200,BUUU 100,SIMILAR_CONTENT,0.47
BNNN 200,BFFF 100,SIMILAR_CONTENT,0.35
BNNN 200,BBBB 100,SIMILAR_CONTENT,0.5
BNNN 200,BOOO 200,SIMILAR_CONTENT,0.45
BNNN 200,BRRR 300,SIMILAR_CONTENT,0.39
BNNN 200,BXXX 200,SIMILAR_CONTENT,0.56
BNNN 200,BBBB 200,SIMILAR_CONTENT,0.46
BNNN 200,BOOO 200-2,SIMILAR_CONTENT,0.47
BNNN 200,BBBB 100-3,SIMILAR_CONTENT,0.5
BNNN 200,BWWW 200-2,SIMILAR_CONTENT,0.46
BNNN 200,BSSS 300,SIMILAR_CONTENT,0.31
BNNN 200,BGGG 300-2,SIMILAR_CONTENT,0.41
BNNN 200,BFFF 100-4-1,SIMILAR_CONTENT,0.3
BNNN 200,CSHH 200,SIMILAR_CONTENT,0.48
BNNN 200,CSZZ 200,SIMILAR_CONTENT,0.37
BNNN 200,CSKK 200-4,SIMILAR_CONTENT,0.46
BNNN 200,CSYY 200,SIMILAR_CONTENT,0.31
BNNN 200,CSUU 200,SIMILAR_CONTENT,0.37
BNNN 200,CSEE 200,SIMILAR_CONTENT,0.48
BNNN 200,CSYY 200-1,SIMILAR_CONTENT,0.38
BNNN 200,BUUU 200,SIMILAR_CONTENT,0.45
BNNN 200,BMMM 200,SIMILAR_CONTENT,0.41
BNNN 200,BJJJ 300,SIMILAR_CONTENT,0.49
BOOO 200-2,BJJJ 300,SIMILAR_CONTENT,0.28
BOOO 200-2,BIII 200,SIMILAR_CONTENT,0.42
BOOO 200-2,BCCC 200,SIMILAR_CONTENT,0.17
BOOO 200-2,BUUU 300,SIMILAR_CONTENT,0.63
BOOO 200-2,BQQQ 200,SIMILAR_CONTENT,0.41
BOOO 200-2,BGGG 300,SIMILAR_CONTENT,0.53
BOOO 200-2,BLLL 100,SIMILAR_CONTENT,0.64
BOOO 200-2,BFFF 100,SIMILAR_CONTENT,0.34
BOOO 200-2,BFFF 400,SIMILAR_CONTENT,0.4
BOOO 200-2,BOOO 200,SIMILAR_CONTENT,0.55
BOOO 200-2,BRRR 300,SIMILAR_CONTENT,0.44
BOOO 200-2,BIII 300,SIMILAR_CONTENT,0.46
BOOO 200-2,BWWW 200,SIMILAR_CONTENT,0.46
BOOO 200-2,BYYY 200,SIMILAR_CONTENT,0.44
BOOO 200-2,BUUU 300-4,SIMILAR_CONTENT,0.45
BOOO 200-2,BFFF 100-4,SIMILAR_CONTENT,0.35
BOOO 200-2,BGGG 300-1,SIMILAR_CONTENT,0.48
BOOO 200-2,CSKK 200,SIMILAR_CONTENT,0.37
BOOO 200-2,CSDD 200,SIMILAR_CONTENT,0.43
BOOO 200-2,CSYY 200-1,SIMILAR_CONTENT,0.39
BEEE 300,BFFF 100,SIMILAR_CONTENT,0.43
BEEE 300,BFFF 400,SIMILAR_CONTENT,0.65
BEEE 300,BNNN 200,SIMILAR_CONTENT,0.4
BEEE 300,BRRR 300-8,SIMILAR_CONTENT,0.36
BEEE 300,BUUU 100,SIMILAR_CONTENT,0.1
BEEE 300,BBBB 100,SIMILAR_CONTENT,0.3
BEEE 300,BIII 200,SIMILAR_CONTENT,0.42
BEEE 300,BIII 300,SIMILAR_CONTENT,0.53
BEEE 300,BQQQ 300-9,SIMILAR_CONTENT,0.5
BEEE 300,BMMM 100,SIMILAR_CONTENT,0.47
BEEE 300,BHHH 100,SIMILAR_CONTENT,0.49
BEEE 300,BZZZ 400-3,SIMILAR_CONTENT,0.47
BEEE 300,BSSS 300,SIMILAR_CONTENT,0.46
BEEE 300,BGGG 300-2,SIMILAR_CONTENT,0.54
BEEE 300,CSAA 300-2,SIMILAR_CONTENT,0.49
BEEE 300,CSAA 300-4,SIMILAR_CONTENT,0.48
BEEE 300,CSGG 300-8,SIMILAR_CONTENT,0.32
BWWW 200,BQQQ 200,SIMILAR_CONTENT,0.57
BWWW 200,BGGG 300,SIMILAR_CONTENT,0.49
BWWW 200,BYYY 200,SIMILAR_CONTENT,0.45
BWWW 200,BFFF 400,SIMILAR_CONTENT,0.33
BWWW 200,BXXX 200,SIMILAR_CONTENT,0.43
BWWW 200,BIII 300,SIMILAR_CONTENT,0.32
BWWW 200,BPPP 400,SIMILAR_CONTENT,0.38
BWWW 200,BNNN 200,SIMILAR_CONTENT,0.42
BWWW 200,BZZZ 400-3,SIMILAR_CONTENT,0.31
BWWW 200,BNNN 400,SIMILAR_CONTENT,0.36
BWWW 200,CSBB 200,SIMILAR_CONTENT,0.45
BWWW 200,CSPP 200,SIMILAR_CONTENT,0.44
BWWW 200,CSYY 200-1,SIMILAR_CONTENT,0.38
BWWW 200,CSVV 200,SIMILAR_CONTENT,0.44
BWWW 200,BOOO 200-2,SIMILAR_CONTENT,0.55
BWWW 200,BEEE 200,SIMILAR_CONTENT,0.59
BWWW 200,BWWW 200-2,SIMILAR_CONTENT,0.52
BEEE 200,BQQQ 300,SIMILAR_CONTENT,0.63
BEEE 200,BUUU 300,SIMILAR_CONTENT,0.62
BEEE 200,BMMM 200,SIMILAR_CONTENT,0.67
BEEE 200,BHHH 100,SIMILAR_CONTENT,0.39
BEEE 200,BFFF 300-2,SIMILAR_CONTENT,0.47
BEEE 200,BUUU 100,SIMILAR_CONTENT,0.4
BEEE 200,BUUU 200,SIMILAR_CONTENT,0.5
BEEE 200,BBBB 100,SIMILAR_CONTENT,0.43
BEEE 200,BXXX 200,SIMILAR_CONTENT,0.46
BEEE 200,BQQQ 300-9,SIMILAR_CONTENT,0.47
BEEE 200,BWWW 200-2,SIMILAR_CONTENT,0.52
BEEE 200,BSSS 100,SIMILAR_CONTENT,0.36
BEEE 200,BKKK 300,SIMILAR_CONTENT,0.41
BEEE 200,CSKK 200,SIMILAR_CONTENT,0.36
BEEE 200,CSHH 200,SIMILAR_CONTENT,0.32
BEEE 200,CSYY 200,SIMILAR_CONTENT,0.38
BEEE 200,CSAA 200,SIMILAR_CONTENT,0.42
BEEE 200,BIII 200,SIMILAR_CONTENT,0.6
BEEE 200,BOOO 200,SIMILAR_CONTENT,0.57
BEEE 200,BBBB 200,SIMILAR_CONTENT,0.59
BEEE 200,BQQQ 200,SIMILAR_CONTENT,0.55
BEEE 200,BBBB 200-9,SIMILAR_CONTENT,0.5
BYYY 200,BTTT 300,SIMILAR_CONTENT,0.3
BYYY 200,BGGG 300,SIMILAR_CONTENT,0.45
BYYY 200,BFFF 300-2,SIMILAR_CONTENT,0.17
BYYY 200,BFFF 100-4-1,SIMILAR_CONTENT,0.27
BYYY 200,BGGG 300-1,SIMILAR_CONTENT,0.46
BYYY 200,BIII 200,SIMILAR_CONTENT,0.43
BYYY 200,BXXX 200,SIMILAR_CONTENT,0.46
BYYY 200,BIII 300,SIMILAR_CONTENT,0.32
BYYY 200,BQQQ 200,SIMILAR_CONTENT,0.5
BYYY 200,BQQQ 300-9,SIMILAR_CONTENT,0.3
BYYY 200,BZZZ 400,SIMILAR_CONTENT,0.5
BYYY 200,BHHH 100,SIMILAR_CONTENT,0.35
BYYY 200,BRRR 300-8,SIMILAR_CONTENT,0.34
BYYY 200,BBBB 200-9,SIMILAR_CONTENT,0.51
BYYY 200,BFFF 100-4,SIMILAR_CONTENT,0.41
BYYY 200,BSSS 300,SIMILAR_CONTENT,0.5
BYYY 200,CSKK 200-4,SIMILAR_CONTENT,0.37
BYYY 200,CSXX 200,SIMILAR_CONTENT,0.33
BYYY 200,CSAA 200,SIMILAR_CONTENT,0.49
BYYY 200,BUUU 200,SIMILAR_CONTENT,0.56
BYYY 200,BCCC 200,SIMILAR_CONTENT,0.55
BYYY 200,BOOO 200,SIMILAR_CONTENT,0.43
BYYY 200,BMMM 200,SIMILAR_CONTENT,0.47
BYYY 200,BNNN 200,SIMILAR_CONTENT,0.5
BZZZ 400,BBBB 100,SIMILAR_CONTENT,0.12
BZZZ 400,BIII 200,SIMILAR_CONTENT,0.17
BZZZ 400,BXXX 200,SIMILAR_CONTENT,0.61
BZZZ 400,BIII 300,SIMILAR_CONTENT,0.1
BZZZ 400,BMMM 200,SIMILAR_CONTENT,0.36
BZZZ 400,BQQQ 300-9,SIMILAR_CONTENT,0.36
BZZZ 400,BNNN 200,SIMILAR_CONTENT,0.37
BZZZ 400,BEEE 200,SIMILAR_CONTENT,0.57
BZZZ 400,BDDD 400,SIMILAR_CONTENT,0.64
BZZZ 400,BFFF 400,SIMILAR_CONTENT,0.57
BZZZ 400,BOOO 200,SIMILAR_CONTENT,0.31
BZZZ 400,BFFF 300,SIMILAR_CONTENT,0.41
BZZZ 400,BQQQ 200,SIMILAR_CONTENT,0.48
BZZZ 400,BGGG 300,SIMILAR_CONTENT,0.4
BZZZ 400,BNNN 200-7,SIMILAR_CONTENT,0.5
BZZZ 400,BBBB 200-9,SIMILAR_CONTENT,0.37
BZZZ 400,BGGG 300-1,SIMILAR_CONTENT,0.55
BNNN 200-7,BFFF 400,SIMILAR_CONTENT,0.24
BNNN 200-7,BUUU 300,SIMILAR_CONTENT,0.35
BNNN 200-7,BNNN 200,SIMILAR_CONTENT,0.37
BNNN 200-7,BEEE 300,SIMILAR_CONTENT,0.73
BNNN 200-7,BKKK 300,SIMILAR_CONTENT,0.39
BNNN 200-7,BFFF 100,SIMILAR_CONTENT,0.35
BNNN 200-7,BUUU 200,SIMILAR_CONTENT,0.42
BNNN 200-7,BOOO 200,SIMILAR_CONTENT,0.51
BNNN 200-7,BRRR 300,SIMILAR_CONTENT,0.49
BNNN 200-7,BMMM 200,SIMILAR_CONTENT,0.55
BNNN 200-7,BEEE 200,SIMILAR_CONTENT,0.5
BNNN 200-7,BRRR 300-8,SIMILAR_CONTENT,0.41
BNNN 200-7,BBBB 100-3,SIMILAR_CONTENT,0.39
BNNN 200-7,CSUU 200,SIMILAR_CONTENT,0.32
BNNN 200-7,CSEE 200,SIMILAR_CONTENT,0.4
BNNN 200-7,CSYY 200-1,SIMILAR_CONTENT,0.46
BNNN 200-7,BQQQ 200,SIMILAR_CONTENT,0.51
BNNN 200-7,BYYY 200,SIMILAR_CONTENT,0.55
BMMM 100,BOOO 200,SIMILAR_CONTENT,0.52
BMMM 100,BIII 300,SIMILAR_CONTENT,0.45
BMMM 100,BTTT 300,SIMILAR_CONTENT,0.14
BMMM 100,BEEE 100,SIMILAR_CONTENT,0.56
BMMM 100,BFFF 100,SIMILAR_CONTENT,0.49
BMMM 100,BQQQ 300,SIMILAR_CONTENT,0.38
BMMM 100,BCCC 200,SIMILAR_CONTENT,0.42
BMMM 100,BFFF 300,SIMILAR_CONTENT,0.31
BMMM 100,BPPP 400,SIMILAR_CONTENT,0.31
BMMM 100,BEEE 300,SIMILAR_CONTENT,0.49
BMMM 100,BYYY 200,SIMILAR_CONTENT,0.37
BMMM 100,BNNN 200-7,SIMILAR_CONTENT,0.39
BMMM 100,BRRR 300-8,SIMILAR_CONTENT,0.46
BMMM 100,BKKK 300,SIMILAR_CONTENT,0.63
BMMM 100,BSSS 300,SIMILAR_CONTENT,0.47
BMMM 100,BGGG 300-2,SIMILAR_CONTENT,0.49
BMMM 100,BGGG 300-1,SIMILAR_CONTENT,0.55
BMMM 100,BFFF 300-2,SIMILAR_CONTENT,0.52
BHHH 100,BFFF 300,SIMILAR_CONTENT,0.77
BHHH 100,BPPP 400,SIMILAR_CONTENT,0.33
BHHH 100,BZZZ 400,SIMILAR_CONTENT,0.32
BHHH 100,BBBB 200-9,SIMILAR_CONTENT,0.47
BHHH 100,BSSS 100,SIMILAR_CONTENT,0.78
BHHH 100,BFFF 100,SIMILAR_CONTENT,0.57
BHHH 100,BRRR 300,SIMILAR_CONTENT,0.34
BHHH 100,BXXX 200,SIMILAR_CONTENT,0.41
BHHH 100,BTTT 300,SIMILAR_CONTENT,0.48
BHHH 100,BGGG 300,SIMILAR_CONTENT,0.35
BHHH 100,BFFF 100-4,SIMILAR_CONTENT,0.59
BHHH 100,BGGG 300-1,SIMILAR_CONTENT,0.35
BHHH 100,BEEE 200,SIMILAR_CONTENT,0.49
BRRR 300-8,BBBB 100,SIMILAR_CONTENT,0.67
BRRR 300-8,BCCC 200,SIMILAR_CONTENT,0.55
BRRR 300-8,BZZZ 400,SIMILAR_CONTENT,0.69
BRRR 300-8,BNNN 200-7,SIMILAR_CONTENT,0.67
BRRR 300-8,BJJJ 300,SIMILAR_CONTENT,0.58
BRRR 300-8,BUUU 300,SIMILAR_CONTENT,0.59
BRRR 300-8,BFFF 300,SIMILAR_CONTENT,0.45
BRRR 300-8,BMMM 200,SIMILAR_CONTENT,0.41
BRRR 300-8,BBBB 200,SIMILAR_CONTENT,0.44
BRRR 300-8,BGGG 300,SIMILAR_CONTENT,0.52
BRRR 300-8,BMMM 100,SIMILAR_CONTENT,0.42
BRRR 300-8,BUUU 300-4,SIMILAR_CONTENT,0.47
BRRR 300-8,BEEE 100,SIMILAR_CONTENT,0.41
BRRR 300-8,BFFF 100-4,SIMILAR_CONTENT,0.43
BRRR 300-8,CSNN 300,SIMILAR_CONTENT,0.32
BRRR 300-8,CSRR 300,SIMILAR_CONTENT,0.46
BRRR 300-8,CSRR 300-6-7,SIMILAR_CONTENT,0.36
BRRR 300-8,CSCC 300,SIMILAR_CONTENT,0.44
BRRR 300-8,CSVV 300,SIMILAR_CONTENT,0.4
BRRR 300-8,CSOO 300,SIMILAR_CONTENT,0.38
BRRR 300-8,BRRR 300,SIMILAR_CONTENT,0.51
BLLL 100,BQQQ 300,SIMILAR_CONTENT,0.34
BLLL 100,BNNN 200,SIMILAR_CONTENT,0.11
BLLL 100,BWWW 200,SIMILAR_CONTENT,0.33
BLLL 100,BBBB 200,SIMILAR_CONTENT,0.33
BLLL 100,BGGG 300,SIMILAR_CONTENT,0.42
BLLL 100,BZZZ 400,SIMILAR_CONTENT,0.31
BLLL 100,BEEE 100,SIMILAR_CONTENT,0.53
BLLL 100,BZZZ 400-3,SIMILAR_CONTENT,0.37
BLLL 100,BFFF 100-4,SIMILAR_CONTENT,0.42
BLLL 100,BBBB 100,SIMILAR_CONTENT,0.51
BBBB 100-3,BGGG 300,SIMILAR_CONTENT,0.75
BBBB 100-3,BHHH 100,SIMILAR_CONTENT,0.72
BBBB 100-3,BFFF 300-2,SIMILAR_CONTENT,0.29
BBBB 100-3,BBBB 200-9,SIMILAR_CONTENT,0.4
BBBB 100-3,BFFF 400,SIMILAR_CONTENT,0.33
BBBB 100-3,BIII 200,SIMILAR_CONTENT,0.35
BBBB 100-3,BRRR 300,SIMILAR_CONTENT,0.5
BBBB 100-3,BQQQ 200,SIMILAR_CONTENT,0.4
BBBB 100-3,BPPP 400,SIMILAR_CONTENT,0.48
BBBB 100-3,BEEE 300,SIMILAR_CONTENT,0.31
BBBB 100-3,BZZZ 400,SIMILAR_CONTENT,0.46
BBBB 100-3,BUUU 100,SIMILAR_CONTENT,0.46
BBBB 100-3,BNNN 400,SIMILAR_CONTENT,0.5
BBBB 100-3,BSSS 100,SIMILAR_CONTENT,0.59
BBBB 100-3,BJJJ 300,SIMILAR_CONTENT,0.51
BBBB 100-3,BNNN 200,SIMILAR_CONTENT,0.54
BUUU 300-4,BFFF 300,SIMILAR_CONTENT,0.72
BUUU 300-4,BNNN 200-7,SIMILAR_CONTENT,0.58
BUUU 300-4,BSSS 300,SIMILAR_CONTENT,0.44
BUUU 300-4,BBBB 100,SIMILAR_CONTENT,0.47
BUUU 300-4,BOOO 200,SIMILAR_CONTENT,0.33
BUUU 300-4,BRRR 300,SIMILAR_CONTENT,0.42
BUUU 300-4,BPPP 400,SIMILAR_CONTENT,0.58
BUUU 300-4,BQQQ 300-9,SIMILAR_CONTENT,0.49
BUUU 300-4,BYYY 200,SIMILAR_CONTENT,0.46
BUUU 300-4,BRRR 300-8,SIMILAR_CONTENT,0.52
BUUU 300-4,BZZZ 400-3,SIMILAR_CONTENT,0.48
BUUU 300-4,BBBB 200-9,SIMILAR_CONTENT,0.47
BUUU 300-4,BKKK 300,SIMILAR_CONTENT,0.51
BUUU 300-4,BFFF 100-4,SIMILAR_CONTENT,0.35
BUUU 300-4,BGGG 300-1,SIMILAR_CONTENT,0.5
BUUU 300-4,CSRR 300-6,SIMILAR_CONTENT,0.33
BUUU 300-4,CSCC 300,SIMILAR_CONTENT,0.37
BUUU 300-4,CSOO 300-9,SIMILAR_CONTENT,0.44
BUUU 300-4,BJJJ 300,SIMILAR_CONTENT,0.55
BEEE 100,BJJJ 300,SIMILAR_CONTENT,0.44
BEEE 100,BXXX 200,SIMILAR_CONTENT,0.42
BEEE 100,BQQQ 200,SIMILAR_CONTENT,0.34
BEEE 100,BQQQ 300-9,SIMILAR_CONTENT,0.39
BEEE 100,BOOO 200-2,SIMILAR_CONTENT,0.58
BEEE 100,BEEE 300,SIMILAR_CONTENT,0.13
BEEE 100,BMMM 100,SIMILAR_CONTENT,0.5
BEEE 100,BFFF 100,SIMILAR_CONTENT,0.68
BEEE 100,BUUU 300,SIMILAR_CONTENT,0.43
BEEE 100,BIII 300,SIMILAR_CONTENT,0.33
BEEE 100,BTTT 300,SIMILAR_CONTENT,0.42
BEEE 100,BPPP 400,SIMILAR_CONTENT,0.43
BEEE 100,BNNN 200,SIMILAR_CONTENT,0.49
BEEE 100,BLLL 100,SIMILAR_CONTENT,0.54
BEEE 100,BFFF 300-2,SIMILAR_CONTENT,0.32
BEEE 100,BKKK 300,SIMILAR_CONTENT,0.47
BEEE 100,CSSS 100,SIMILAR_CONTENT,0.57
BEEE 100,CSZZ 100,SIMILAR_CONTENT,0.46
BFFF 300-2,BPPP 400,SIMILAR_CONTENT,0.59
BFFF 300-2,BEEE 100,SIMILAR_CONTENT,0.45
BFFF 300-2,BKKK 300,SIMILAR_CONTENT,0.64
BFFF 300-2,BFFF 300,SIMILAR_CONTENT,0.49
BFFF 300-2,BXXX 200,SIMILAR_CONTENT,0.5
BFFF 300-2,BNNN 200,SIMILAR_CONTENT,0.43
BFFF 300-2,BWWW 200,SIMILAR_CONTENT,0.34
BFFF 300-2,BEEE 200,SIMILAR_CONTENT,0.49
BFFF 300-2,BLLL 100,SIMILAR_CONTENT,0.4
BFFF 300-2,BZZZ 400-3,SIMILAR_CONTENT,0.32
BFFF 300-2,BGGG 300-2,SIMILAR_CONTENT,0.59
BFFF 300-2,BNNN 400,SIMILAR_CONTENT,0.38
BFFF 300-2,CSAA 300-4,SIMILAR_CONTENT,0.37
BFFF 300-2,CSVV 300,SIMILAR_CONTENT,0.34
BFFF 300-2,CSOO 300,SIMILAR_CONTENT,0.33
BFFF 300-2,BUUU 300,SIMILAR_CONTENT,0.53
BFFF 300-2,BGGG 300,SIMILAR_CONTENT,0.41
BFFF 300-2,BMMM 100,SIMILAR_CONTENT,0.64
BFFF 300-2,BGGG 300-1,SIMILAR_CONTENT,0.8
BZZZ 400-3,BRRR 300,SIMILAR_CONTENT,0.62
BZZZ 400-3,BXXX 200,SIMILAR_CONTENT,0.31
BZZZ 400-3,BTTT 300,SIMILAR_CONTENT,0.64
BZZZ 400-3,BDDD 400,SIMILAR_CONTENT,0.38
BZZZ 400-3,BNNN 400,SIMILAR_CONTENT,0.55
BZZZ 400-3,BFFF 400,SIMILAR_CONTENT,0.46
BZZZ 400-3,BJJJ 300,SIMILAR_CONTENT,0.48
BZZZ 400-3,BIII 200,SIMILAR_CONTENT,0.5
BZZZ 400-3,BCCC 200,SIMILAR_CONTENT,0.39
BZZZ 400-3,BMMM 200,SIMILAR_CONTENT,0.36
BZZZ 400-3,BQQQ 300-9,SIMILAR_CONTENT,0.5
BZZZ 400-3,BEEE 300,SIMILAR_CONTENT,0.43
BZZZ 400-3,BWWW 200,SIMILAR_CONTENT,0.44
BZZZ 400-3,BHHH 100,SIMILAR_CONTENT,0.3
BZZZ 400-3,BBBB 100-3,SIMILAR_CONTENT,0.49
BZZZ 400-3,BFFF 300-2,SIMILAR_CONTENT,0.31
BZZZ 400-3,BBBB 200-9,SIMILAR_CONTENT,0.46
BZZZ 400-3,BNNN 200,SIMILAR_CONTENT,0.41
BWWW 200-2,BUUU 300,SIMILAR_CONTENT,0.12
BWWW 200-2,BSSS 100,SIMILAR_CONTENT,0.36
BWWW 200-2,BGGG 300-2,SIMILAR_CONTENT,0.72
BWWW 200-2,BNNN 400,SIMILAR_CONTENT,0.15
BWWW 200-2,BIII 200,SIMILAR_CONTENT,0.48
BWWW 200-2,BCCC 200,SIMILAR_CONTENT,0.43
BWWW 200-2,BOOO 200,SIMILAR_CONTENT,0.47
BWWW 200-2,BXXX 200,SIMILAR_CONTENT,0.58
BWWW 200-2,BIII 300,SIMILAR_CONTENT,0.5
BWWW 200-2,BPPP 400,SIMILAR_CONTENT,0.46
BWWW 200-2,BNNN 200,SIMILAR_CONTENT,0.45
BWWW 200-2,BYYY 200,SIMILAR_CONTENT,0.5
BWWW 200-2,BKKK 300,SIMILAR_CONTENT,0.31
BWWW 200-2,BFFF 100-4-1,SIMILAR_CONTENT,0.43
BWWW 200-2,BGGG 300-1,SIMILAR_CONTENT,0.48
BWWW 200-2,CSHH 200,SIMILAR_CONTENT,0.41
BWWW 200-2,CSKK 200-4,SIMILAR_CONTENT,0.42
BWWW 200-2,CSPP 200,SIMILAR_CONTENT,0.43
BWWW 200-2,CSDD 200,SIMILAR_CONTENT,0.33
BWWW 200-2,CSEE 200,SIMILAR_CONTENT,0.47
BWWW 200-2,CSAA 200,SIMILAR_CONTENT,0.31
BWWW 200-2,BUUU 200,SIMILAR_CONTENT,0.56
BWWW 200-2,BMMM 200,SIMILAR_CONTENT,0.45
BWWW 200-2,BBBB 200,SIMILAR_CONTENT,0.48
BBBB 200-9,BJJJ 300,SIMILAR_CONTENT,0.41
BBBB 200-9,BCCC 200,SIMILAR_CONTENT,0.42
BBBB 200-9,BIII 300,SIMILAR_CONTENT,0.29
BBBB 200-9,BUUU 100,SIMILAR_CONTENT,0.7
BBBB 200-9,BFFF 100-4-1,SIMILAR_CONTENT,0.43
BBBB 200-9,BFFF 400,SIMILAR_CONTENT,0.33
BBBB 200-9,BIII 200,SIMILAR_CONTENT,0.53
BBBB 200-9,BFFF 300,SIMILAR_CONTENT,0.31
BBBB 200-9,BYYY 200,SIMILAR_CONTENT,0.52
BBBB 200-9,BRRR 300-8,SIMILAR_CONTENT,0.42
BBBB 200-9,BUUU 300-4,SIMILAR_CONTENT,0.42
BBBB 200-9,BZZZ 400-3,SIMILAR_CONTENT,0.34
BBBB 200-9,BSSS 100,SIMILAR_CONTENT,0.49
BBBB 200-9,BGGG 300-2,SIMILAR_CONTENT,0.35
BBBB 200-9,CSZZ 200,SIMILAR_CONTENT,0.42
BBBB 200-9,CSVV 200,SIMILAR_CONTENT,0.33
BBBB 200-9,BMMM 200,SIMILAR_CONTENT,0.44
BBBB 200-9,BOOO 200-2,SIMILAR_CONTENT,0.55
BBBB 200-9,BWWW 200-2,SIMILAR_CONTENT,0.43
BUUU 100,BOOO 200-2,SIMILAR_CONTENT,0.32
BUUU 100,BRRR 300-8,SIMILAR_CONTENT,0.37
BUUU 100,BBBB 100-3,SIMILAR_CONTENT,0.59
BUUU 100,BKKK 300,SIMILAR_CONTENT,0.24
BUUU 100,BQQQ 300,SIMILAR_CONTENT,0.36
BUUU 100,BCCC 200,SIMILAR_CONTENT,0.45
BUUU 100,BFFF 300,SIMILAR_CONTENT,0.41
BUUU 100,BBBB 200,SIMILAR_CONTENT,0.4
BUUU 100,BQQQ 300-9,SIMILAR_CONTENT,0.32
BUUU 100,BWWW 200,SIMILAR_CONTENT,0.31
BUUU 100,BZZZ 400-3,SIMILAR_CONTENT,0.43
BUUU 100,BDDD 400,SIMILAR_CONTENT,0.32
BUUU 100,BGGG 300-2,SIMILAR_CONTENT,0.34
BUUU 100,CSJJ 100-4,SIMILAR_CONTENT,0.47
BUUU 100,CSXX 100,SIMILAR_CONTENT,0.39
BUUU 100,BFFF 100,SIMILAR_CONTENT,0.52
BUUU 100,BBBB 100,SIMILAR_CONTENT,0.41
BSSS 100,BRRR 300,SIMILAR_CONTENT,0.73
BSSS 100,BQQQ 300-9,SIMILAR_CONTENT,0.21
BSSS 100,BNNN 200,SIMILAR_CONTENT,0.35
BSSS 100,BHHH 100,SIMILAR_CONTENT,0.55
BSSS 100,BRRR 300-8,SIMILAR_CONTENT,0.17
BSSS 100,BEEE 100,SIMILAR_CONTENT,0.53
BSSS 100,BFFF 100-4,SIMILAR_CONTENT,0.28
BSSS 100,BFFF 400,SIMILAR_CONTENT,0.39
BSSS 100,BUUU 200,SIMILAR_CONTENT,0.41
BSSS 100,BIII 200,SIMILAR_CONTENT,0.43
BSSS 100,BCCC 200,SIMILAR_CONTENT,0.39
BSSS 100,BMMM 200,SIMILAR_CONTENT,0.49
BSSS 100,BBBB 200,SIMILAR_CONTENT,0.35
BSSS 100,BYYY 200,SIMILAR_CONTENT,0.44
BSSS 100,BMMM 100,SIMILAR_CONTENT,0.57
BSSS 100,BBBB 100-3,SIMILAR_CONTENT,0.52
BSSS 100,BWWW 200-2,SIMILAR_CONTENT,0.49
BSSS 100,BSSS 300,SIMILAR_CONTENT,0.34
BSSS 100,BFFF 100-4-1,SIMILAR_CONTENT,0.56
BSSS 100,CSJJ 100-4,SIMILAR_CONTENT,0.35
BSSS 100,CSVV 100,SIMILAR_CONTENT,0.43
BSSS 100,CSMM 100,SIMILAR_CONTENT,0.34
BSSS 100,BUUU 100,SIMILAR_CONTENT,0.53
BDDD 400,BBBB 200,SIMILAR_CONTENT,0.43
BDDD 400,BPPP 400,SIMILAR_CONTENT,0.25
BDDD 400,BOOO 200-2,SIMILAR_CONTENT,0.68
BDDD 400,BQQQ 300,SIMILAR_CONTENT,0.48
BDDD 400,BUUU 200,SIMILAR_CONTENT,0.32
BDDD 400,BRRR 300,SIMILAR_CONTENT,0.39
BDDD 400,BXXX 200,SIMILAR_CONTENT,0.3
BDDD 400,BNNN 200,SIMILAR_CONTENT,0.33
BDDD 400,BNNN 200-7,SIMILAR_CONTENT,0.4
BDDD 400,BUUU 300-4,SIMILAR_CONTENT,0.38
BDDD 400,BFFF 100-4,SIMILAR_CONTENT,0.36
BDDD 400,BFFF 100-4-1,SIMILAR_CONTENT,0.34
BDDD 400,BNNN 400,SIMILAR_CONTENT,0.47
BDDD 400,BZZZ 400-3,SIMILAR_CONTENT,0.56
BKKK 300,BOOO 200,SIMILAR_CONTENT,0.4
BKKK 300,BLLL 100,SIMILAR_CONTENT,0.41
BKKK 300,BBBB 200-9,SIMILAR_CONTENT,0.42
BKKK 300,BSSS 100,SIMILAR_CONTENT,0.35
BKKK 300,BFFF 300,SIMILAR_CONTENT,0.49
BKKK 300,BEEE 300,SIMILAR_CONTENT,0.51
BKKK 300,BFFF 100-4,SIMILAR_CONTENT,0.34
BKKK 300,BGGG 300-2,SIMILAR_CONTENT,0.43
BKKK 300,CSSS 300,SIMILAR_CONTENT,0.48
BKKK 300,CSMM 300,SIMILAR_CONTENT,0.33
BKKK 300,BRRR 300,SIMILAR_CONTENT,0.51
BKKK 300,BIII 300,SIMILAR_CONTENT,0.43
BKKK 300,BRRR 300-8,SIMILAR_CONTENT,0.5
BKKK 300,BSSS 300,SIMILAR_CONTENT,0.58
BKKK 300,BUUU 300,SIMILAR_CONTENT,0.53
BFFF 100-4,BQQQ 300-9,SIMILAR_CONTENT,0.31
BFFF 100-4,BEEE 200,SIMILAR_CONTENT,0.77
BFFF 100-4,BMMM 100,SIMILAR_CONTENT,0.28
BFFF 100-4,BUUU 300-4,SIMILAR_CONTENT,0.46
BFFF 100-4,BUUU 200,SIMILAR_CONTENT,0.36
